,date,state,co2emission,treated,after_treatment,time_weights,unit_weights,weights
7680,2022-01-07,Guangzhou 1,2.2318378346468406,0,0,0.011625972453651372,0.03379232735512805,0.0003928687
7681,2022-01-08,Guangzhou 1,2.225125169261461,0,0,0.011047312729493507,0.03379232735512805,0.0003733144
7682,2022-01-09,Guangzhou 1,2.214881696340707,0,0,0.014192543032795157,0.03379232735512805,0.0004795991
7683,2022-01-10,Guangzhou 1,2.2318378346468406,0,0,0.011625972453651372,0.03379232735512805,0.0003928687
7684,2022-01-11,Guangzhou 1,2.216938802424064,0,0,0.013263744495861766,0.03379232735512805,0.0004482128
7685,2022-01-12,Guangzhou 1,2.2229293894837947,0,0,0.012952713362030467,0.03379232735512805,0.0004377023
7686,2022-01-13,Guangzhou 1,2.2134592468466026,0,0,0.013060439635891931,0.03379232735512805,0.0004413427
7687,2022-01-14,Guangzhou 1,2.209004908315149,0,0,0.015642214975076608,0.03379232735512805,0.0005285868
7688,2022-01-15,Guangzhou 1,2.19521461490116,0,0,0.013166398086110725,0.03379232735512805,0.0004449232
7689,2022-01-16,Guangzhou 1,2.199883475873515,0,0,0.012832660859664426,0.03379232735512805,0.0004336455
7690,2022-01-17,Guangzhou 1,2.198275440912032,0,0,0.012748497198492892,0.03379232735512805,0.0004308014
7691,2022-01-18,Guangzhou 1,2.2024541078676774,0,0,0.01286900559099589,0.03379232735512805,0.0004348736
7692,2022-01-19,Guangzhou 1,2.199565227160579,0,0,0.01210860348496527,0.03379232735512805,0.0004091779
7693,2022-01-20,Guangzhou 1,2.194570285189529,0,0,0.014651301417509944,0.03379232735512805,0.0004951016
7694,2022-01-21,Guangzhou 1,2.193599048612478,0,0,0.015818179364122,0.03379232735512805,0.0005345331
7695,2022-01-22,Guangzhou 1,2.1898701288438613,0,0,0.011804597695351391,0.03379232735512805,0.0003989048
7696,2022-01-23,Guangzhou 1,2.1807338456830396,0,0,0.010679902409051959,0.03379232735512805,0.0003608988
