depen_var,factor,corr,sig
resi_all_abs,duration,3.06537121021248,0.3816556285933348
resi_all_abs,num_positive,7.71452716889225,0.05229512743791058
resi_all_abs,season,4.868227513227511,0.18170440703592755
resi_all_abs,gdp,1.1296823889416483,0.7699138966924461
resi_all_abs,gdp-2,1.7803373015873016,0.6192230784251249
resi_all_abs,gdp-3,1.1296823889416483,0.7699138966924461
resi_all_abs,pop,2.0188878337026486,0.5684957337335612
resi_all_abs,gdp_pop,2.7649735449735453,0.4292983991921453
resi_all_abs,pop_density,1.1296823889416483,0.7699138966924461
resi_all_abs,num_scale_comp,2.9080932784636495,0.4060135230790155
resi_all_abs,cement_prod,0.9814814814814814,0.8057327669923581
resi_all_abs,steel_prod,3.130394639653899,0.37195453950942986
resi_all_abs,metal_value,2.9080932784636495,0.4060135230790155
resi_all_abs,paper_value,2.1704761904761902,0.537787027733797
resi_all_abs,fuel_value,6.833564814814815,0.07739613671837173
resi_all_abs,chemi_value,1.0370568217790441,0.7922862982776666
resi_all_abs,energy_consump,6.687216418697901,0.08256446227014672
resi_all_abs,electri_consump_indus,0.9814814814814814,0.8057327669923581
resi_all_abs,power_resi_all_abs,15.029643801965229,0.001791490721651073
resi_all_abs,power_resi_in_abs,18.387896825396822,0.00036581625253917114
resi_all_abs,power_resi_after_abs,2.7652720038632737,0.42924871559711486
resi_all_abs,power_extreme,11.72855253212396,0.00837329996133378
resi_in_abs,duration,3.06537121021248,0.3816556285933348
resi_in_abs,num_positive,7.71452716889225,0.05229512743791058
resi_in_abs,season,4.868227513227511,0.18170440703592755
resi_in_abs,gdp,1.1296823889416483,0.7699138966924461
resi_in_abs,gdp-2,1.7803373015873016,0.6192230784251249
resi_in_abs,gdp-3,1.1296823889416483,0.7699138966924461
resi_in_abs,pop,2.0188878337026486,0.5684957337335612
resi_in_abs,gdp_pop,2.7649735449735453,0.4292983991921453
resi_in_abs,pop_density,1.1296823889416483,0.7699138966924461
resi_in_abs,num_scale_comp,2.9080932784636495,0.4060135230790155
resi_in_abs,cement_prod,0.9814814814814814,0.8057327669923581
resi_in_abs,steel_prod,3.130394639653899,0.37195453950942986
resi_in_abs,metal_value,2.9080932784636495,0.4060135230790155
resi_in_abs,paper_value,2.1704761904761902,0.537787027733797
resi_in_abs,fuel_value,6.833564814814815,0.07739613671837173
resi_in_abs,chemi_value,1.0370568217790441,0.7922862982776666
resi_in_abs,energy_consump,6.687216418697901,0.08256446227014672
resi_in_abs,electri_consump_indus,0.9814814814814814,0.8057327669923581
resi_in_abs,power_resi_all_abs,15.029643801965229,0.001791490721651073
resi_in_abs,power_resi_in_abs,18.387896825396822,0.00036581625253917114
resi_in_abs,power_resi_after_abs,2.7652720038632737,0.42924871559711486
resi_in_abs,power_extreme,11.72855253212396,0.00837329996133378
resi_after_abs,duration,3.06537121021248,0.3816556285933348
resi_after_abs,num_positive,7.71452716889225,0.05229512743791058
resi_after_abs,season,4.868227513227511,0.18170440703592755
resi_after_abs,gdp,1.1296823889416483,0.7699138966924461
resi_after_abs,gdp-2,1.7803373015873016,0.6192230784251249
resi_after_abs,gdp-3,1.1296823889416483,0.7699138966924461
resi_after_abs,pop,2.0188878337026486,0.5684957337335612
resi_after_abs,gdp_pop,2.7649735449735453,0.4292983991921453
resi_after_abs,pop_density,1.1296823889416483,0.7699138966924461
resi_after_abs,num_scale_comp,2.9080932784636495,0.4060135230790155
resi_after_abs,cement_prod,0.9814814814814814,0.8057327669923581
resi_after_abs,steel_prod,3.130394639653899,0.37195453950942986
resi_after_abs,metal_value,2.9080932784636495,0.4060135230790155
resi_after_abs,paper_value,2.1704761904761902,0.537787027733797
resi_after_abs,fuel_value,6.833564814814815,0.07739613671837173
resi_after_abs,chemi_value,1.0370568217790441,0.7922862982776666
resi_after_abs,energy_consump,6.687216418697901,0.08256446227014672
resi_after_abs,electri_consump_indus,0.9814814814814814,0.8057327669923581
resi_after_abs,power_resi_all_abs,15.029643801965229,0.001791490721651073
resi_after_abs,power_resi_in_abs,18.387896825396822,0.00036581625253917114
resi_after_abs,power_resi_after_abs,2.7652720038632737,0.42924871559711486
resi_after_abs,power_extreme,11.72855253212396,0.00837329996133378
extreme,duration,3.06537121021248,0.3816556285933348
extreme,num_positive,7.71452716889225,0.05229512743791058
extreme,season,4.868227513227511,0.18170440703592755
extreme,gdp,1.1296823889416483,0.7699138966924461
extreme,gdp-2,1.7803373015873016,0.6192230784251249
extreme,gdp-3,1.1296823889416483,0.7699138966924461
extreme,pop,2.0188878337026486,0.5684957337335612
extreme,gdp_pop,2.7649735449735453,0.4292983991921453
extreme,pop_density,1.1296823889416483,0.7699138966924461
extreme,num_scale_comp,2.9080932784636495,0.4060135230790155
extreme,cement_prod,0.9814814814814814,0.8057327669923581
extreme,steel_prod,3.130394639653899,0.37195453950942986
extreme,metal_value,2.9080932784636495,0.4060135230790155
extreme,paper_value,2.1704761904761902,0.537787027733797
extreme,fuel_value,6.833564814814815,0.07739613671837173
extreme,chemi_value,1.0370568217790441,0.7922862982776666
extreme,energy_consump,6.687216418697901,0.08256446227014672
extreme,electri_consump_indus,0.9814814814814814,0.8057327669923581
extreme,power_resi_all_abs,15.029643801965229,0.001791490721651073
extreme,power_resi_in_abs,18.387896825396822,0.00036581625253917114
extreme,power_resi_after_abs,2.7652720038632737,0.42924871559711486
extreme,power_extreme,11.72855253212396,0.00837329996133378
