date,cf,ts,begin_idx,end_idx
2019-11-01,14.521887889645667,14.4662,False,False
2019-11-02,14.518396358136982,14.462700000000002,False,False
2019-11-03,14.666155028710623,14.609899999999998,False,False
2019-11-04,14.782113517354128,14.725400000000002,False,False
2019-11-05,14.806801656715535,14.750000000000002,False,False
2019-11-06,15.47501110130305,15.4157,False,False
2019-11-07,15.672013736722517,15.611899999999999,False,False
2019-11-08,15.555932107205681,15.496300000000003,False,False
2019-11-09,15.8723875717637,15.811499999999999,False,False
2019-11-10,15.358922198493001,15.3,False,False
2019-11-11,15.176004919801557,15.117800000000003,False,False
2019-11-12,15.763414427421703,15.703,False,False
2019-11-13,16.10455604279721,16.042799999999996,False,False
2019-11-14,16.18199742883794,16.12,False,False
2019-11-15,15.956803774002806,15.895600000000002,False,False
2019-11-16,15.858424341801832,15.797599999999997,False,False
2019-11-17,15.96740167466637,15.906200000000002,False,False
2019-11-18,15.833730576449693,15.772999999999998,False,False
2019-11-19,16.25580163314383,16.193500000000004,False,False
2019-11-20,16.51603331269358,16.4527,False,False
2019-11-21,16.938098994127788,16.8732,False,False
2019-11-22,17.1948314218675,17.1289,False,False
2019-11-23,17.339097257121985,17.272599999999997,False,False
2019-11-24,17.20892761649477,17.143,False,False
2019-11-25,16.829122825336647,16.7646,False,False
2019-11-26,17.279246356930493,17.213,False,False
2019-11-27,17.655558509974306,17.587900000000005,False,False
2019-11-28,17.8349774744401,17.7666,False,False
2019-11-29,17.817401272449235,17.7491,False,False
2019-11-30,17.676627894445947,17.608899999999995,False,False
2019-12-01,20.137477105427184,20.2017,False,False
2019-12-02,19.54034395118936,19.6027,False,False
2019-12-03,19.387096963216273,19.448900000000002,False,False
2019-12-04,19.528502870743637,19.590799999999998,False,False
2019-12-05,19.82317865394442,19.8864,False,False
2019-12-06,20.204311106013858,20.268799999999995,False,False
2019-12-07,20.353489212397637,20.418399999999995,False,False
2019-12-08,20.436118724187505,20.5013,False,False
2019-12-09,20.20827298415615,20.272699999999997,False,False
2019-12-10,20.91143156714589,20.978199999999998,False,False
2019-12-11,20.679617810272106,20.745600000000003,False,False
2019-12-12,20.60502623466487,20.6708,False,False
2019-12-13,20.86038158842415,20.9269,False,False
2019-12-14,21.237415660046995,21.305200000000003,False,False
2019-12-15,21.060742324877214,21.127899999999997,False,False
2019-12-16,20.63635473719279,20.7022,False,False
2019-12-17,21.099940961692056,21.1673,False,False
2019-12-18,20.899571542422535,20.966299999999997,False,False
2019-12-19,21.66170452920938,21.7308,False,False
2019-12-20,22.11345926480176,22.184,False,False
2019-12-21,21.755999936878553,21.825399999999995,False,False
2019-12-22,21.79929835283975,21.868899999999996,False,False
2019-12-23,21.653929653508456,21.723,False,False
2019-12-24,21.66958061209192,21.7387,False,False
2019-12-25,21.93676170094705,22.0068,False,False
2019-12-26,21.960315263293456,22.030399999999997,False,False
2019-12-27,21.86992849059498,21.939699999999995,False,False
2019-12-28,21.681419019181703,21.7506,False,False
2019-12-29,21.217823085313857,21.285499999999995,False,False
2019-12-30,21.850342722806957,21.920100000000005,False,False
2019-12-31,22.00345954941788,22.073700000000002,False,False
2020-01-01,17.071605735988264,17.084999999999997,False,False
2020-01-02,16.401396796166537,16.4143,False,False
2020-01-03,15.842857696086506,15.855299999999996,False,False
2020-01-04,15.776537923386945,15.7889,False,False
2020-01-05,16.15086806110772,16.163600000000002,False,False
2020-01-06,16.15086806110772,16.163600000000002,False,False
2020-01-07,16.18708971253788,16.1998,False,False
2020-01-08,15.933453855143622,15.946000000000003,False,False
2020-01-09,15.749349364913353,15.761700000000003,False,False
2020-01-10,16.09347847965167,16.1061,False,False
2020-01-11,16.180965938263952,16.193699999999996,False,False
2020-01-12,15.836829628098537,15.8493,False,False
2020-01-13,15.782559245732413,15.795,False,False
2020-01-14,14.985521654598319,14.997299999999997,False,False
2020-01-15,14.837640543538757,14.849299999999998,False,False
2020-01-16,14.70780690332493,14.7194,False,False
2020-01-17,14.605162117499562,14.6166,False,False
2020-01-18,14.390865920418584,14.402200000000002,False,False
2020-01-19,13.76589708779438,13.776700000000003,False,False
2020-01-20,13.473133496426794,13.483700000000002,False,False
2020-01-21,12.700278880737311,12.710199999999999,True,False
2020-01-22,12.045221088197719,12.054700000000002,False,False
2020-01-23,11.598446848380533,11.607499999999998,False,False
2020-01-24,11.05204552167136,11.060699999999999,False,False
2020-01-25,10.922220230858112,10.930800000000001,False,False
2020-01-26,10.728975926652337,10.737400000000001,False,False
2020-01-27,10.674701661329713,10.683099999999998,False,False
2020-01-28,10.258061834263984,10.2661,False,False
2020-01-29,10.333530689965405,10.3416,False,False
2020-01-30,10.230893120450439,10.238900000000001,False,False
2020-01-31,10.085986357732114,10.093899999999998,False,False
2020-02-01,17.243323635101603,17.256899999999998,False,False
2020-02-02,17.181087949284496,17.1946,False,False
2020-02-03,17.098068215024536,17.111500000000003,False,False
2020-02-04,17.07731529584051,17.0907,False,False
2020-02-05,17.020247129901666,17.033600000000003,False,False
2020-02-06,17.004697493231763,17.0181,False,False
2020-02-07,16.911324707374703,16.924600000000005,False,False
2020-02-08,16.86982486883245,16.8831,False,False
2020-02-09,16.740143689582496,16.7533,False,False
2020-02-10,16.740143689582496,16.7533,False,False
2020-02-11,16.43925923712442,16.4522,False,False
2020-02-12,16.677884152639905,16.691,False,False
2020-02-13,16.677884152639905,16.691,False,False
2020-02-14,16.750503842654375,16.7637,False,False
2020-02-15,16.828315031577308,16.841500000000003,False,False
2020-02-16,16.501517543637192,16.514499999999998,False,False
