,unit_weights
Anhui,0.02071755599451038
Beijing,0.01080859097447491
Chongqing,2.5669424900409595e-09
Fujian,0.010455864058482246
Gansu,0.02017364413826863
Guangdong,0.011729369976242738
Guangxi,0.0038416252334677425
Guizhou,0.008935938860590562
Hainan,0.07764859188559886
Hebei,0.016483348161814904
Heilongjiang,2.610367771253284e-10
Henan,3.833503277222204e-09
Hubei,1.0707953930069972e-08
Inner Mongolia,0.036416458946388924
Jiangsu,0.016077198502542484
Jiangxi,0.025351651512112203
Jilin,0.02500176900494938
Liaoning,0.01616818424612457
Ningxia,0.04698526492592194
Qinghai,0.005780277669550527
Shaanxi,0.003703094619811475
Shandong,0.001707173505530705
Shanghai,0.019017891664433025
Shanxi,6.832263809978197e-10
Sichuan,0.008690944136385405
Tianjin,0.024096120354909694
Xinjiang,0.01669140758628483
Yunnan,0.007716755057272733
Zhejiang,0.01505703898526404
Haerbin,2.606395564217041e-10
Beijing 1,0.01080859097447491
Guangzhou,0.011729382766014035
Guangzhou 1,0.011729382766014035
Tianjin 1,0.024096120354909694
Tianjin 2,0.024096120354909694
Huhehaote,0.03641648303041436
Huhehaote 1,0.03641648303041436
Shijiazhuang,0.016483357082666076
Shenzhen,0.011729369608701795
Shenzhen 1,0.011729369608701795
Xian,0.0037031431611537127
Chengdu,0.008690958176027582
Anyang,3.828759715483558e-09
Langfang,0.016483369927635893
Quanzhou,0.010455884762093116
Nanchang,0.025351670366857072
Tangshan,0.01648334965716743
Guangan,0.008691296578743755
Suuzhou,0.02071768388127668
Beihai,0.003841737386328484
Guiyang,0.008935971745992031
Qingdao,0.0017071915452891485
Wuhan,1.0715060296959348e-08
Hunan 1,0.02849641985208276
Tianjin 3,0.024096120354909694
Chongqing 1,2.5669424900409595e-09
Fujian 1,0.010455860534146348
Heilongjiang 1,2.6122997805022564e-10
Heilongjiang 2,2.6122997805022564e-10
Beijing 2,0.01080859097447491
Wulumuqi,0.016691458948217743
Dalian,0.01616818801405277
Shanghai 1,0.019017891664433025
Beijing 3,0.01080859097447491
Jilin 1,0.02500176900494938
Shijiazhuang 1,0.016483357082666076
Gansu 1,0.02017364413826863
Dalian 1,0.016168187807056582
Suzhou,0.016077207937152
