date,time_weights
2022-05-04,0.00502481194687269
2022-05-05,0.005775805250623587
2022-05-06,0.007151455350869593
2022-05-07,0.010093777158441222
2022-05-08,7.487732961581341e-06
2022-05-09,0.01805000957130172
2022-05-10,0.01584575009172668
2022-05-11,0.012709545990457604
2022-05-12,0.013763850685766051
2022-05-13,0.014734020230021705
2022-05-14,0.014668923588911222
2022-05-15,0.005067348023225047
2022-05-16,0.005136583114275705
2022-05-17,0.007818903698414124
2022-05-18,0.009784959249095625
2022-05-19,0.014074543588135424
2022-05-20,0.0034800737408381723
2022-05-21,0.013850415211444941
2022-05-22,7.568425544328982e-06
2022-05-23,-1.2183993157749083e-05
2022-05-24,0.006820480705241831
2022-05-25,0.014910999980661725
2022-05-26,0.004025578510624882
2022-05-27,0.01627947937649923
2022-05-28,7.554456629174693e-06
2022-05-29,0.009743491478197655
2022-05-30,0.015259921929375983
2022-05-31,0.00943460101288707
2022-06-01,1.5950096657936106e-07
2022-06-02,1.6107555146810163e-07
2022-06-03,1.6439976333001963e-07
2022-06-04,1.629676042481294e-07
2022-06-05,1.5248841298051673e-07
2022-06-06,0.0018497605199405912
2022-06-07,1.5750194353756383e-07
2022-06-08,0.006381039319801543
2022-06-09,1.5531338316356778e-07
2022-06-10,0.009291122305593025
2022-06-11,0.006103885663592789
2022-06-12,0.006833190902464708
2022-06-13,0.011342603715927699
2022-06-14,1.559255335541801e-07
2022-06-15,1.5381787840539348e-07
2022-06-16,0.010763134125833884
2022-06-17,1.511192348184855e-07
2022-06-18,0.0075725105470234935
2022-06-19,0.0044170654508145415
2022-06-20,0.002048112610448356
2022-06-21,1.4865257536782405e-07
2022-06-22,1.4793238964066611e-07
2022-06-23,1.492011376206659e-07
2022-06-24,0.0007746352312043018
2022-06-25,1.482370674841602e-07
2022-06-26,0.006758704078338769
2022-06-27,0.0035649432869528184
2022-06-28,1.4733679414326423e-07
2022-06-29,0.005806826837388104
2022-06-30,1.4905851699099152e-07
2022-07-01,-7.40570872604129e-07
2022-07-02,0.0008317087647066991
2022-07-03,-8.15714929649771e-07
2022-07-04,-7.506333044143786e-07
2022-07-05,-7.376418353715106e-07
2022-07-06,-7.337137935632765e-07
2022-07-07,-7.290802470498059e-07
2022-07-08,0.005809507712039041
2022-07-09,0.0034108649618730265
2022-07-10,6.387833156003147e-05
2022-07-11,0.010170906140086478
2022-07-12,-7.105437531657883e-07
2022-07-13,-6.988523692927059e-07
2022-07-14,-6.96621777841864e-07
2022-07-15,0.010486936442932127
2022-07-16,-6.93263503887282e-07
2022-07-17,-6.962050942870016e-07
2022-07-18,-6.988523692927059e-07
2022-07-19,0.007352076774272258
2022-07-20,0.004868624206184943
2022-07-21,-7.03811524153955e-07
2022-07-22,-6.989207039716478e-07
2022-07-23,-7.018169587434114e-07
2022-07-24,0.003982874751875962
2022-07-25,-7.028700495653649e-07
2022-07-26,-7.01466892212955e-07
2022-07-27,0.003118224559702567
2022-07-28,0.005875327900833527
2022-07-29,0.007352076774272258
2022-07-30,-6.974191697552195e-07
2022-07-31,3.948060566717782e-06
2022-08-01,0.05505220349679814
2022-08-02,0.04702662264573414
2022-08-03,0.0560029934480474
2022-08-04,0.05122859376723311
2022-08-05,0.05436005907169264
2022-08-06,0.05289097664112972
2022-08-07,0.04950627597472991
2022-08-08,0.04665606842699388
2022-08-09,0.040645369738813455
2022-08-10,0.0437945682179001
2022-08-11,0.06017810536264324
2022-08-12,0.04231837143729775
