,unit_weights
Anhui,0.004163413673952784
Chongqing,0.04269828103123698
Fujian,0.01786709733515226
Guangdong,0.0399926256246901
Guangxi,6.22727169863671e-10
Guizhou,8.720773611568489e-11
Hainan,0.03222246607688345
Hebei,0.05056954130995967
Heilongjiang,1.798503717393087e-10
Henan,0.006514059358421448
Hubei,0.02773105623465578
Hunan,0.027453664618134258
Inner Mongolia,0.020946980617222777
Jiangsu,1.7401511149331497e-10
Jiangxi,7.022389434325699e-10
Liaoning,0.023065164427852565
Ningxia,0.019619214363320984
Qinghai,0.05577862508571893
Shaanxi,0.06843875194304111
Shandong,0.004708511868110292
Shanxi,0.0414537929723348
Sichuan,2.2283381321856125e-10
Xinjiang,0.040745385033871026
Yunnan,5.830678790938592e-11
Zhejiang,2.3421894924941975e-10
Guangzhou 1,0.03999260849048712
Huhehaote 1,0.020946909519030072
Shijiazhuang,0.05056952615138933
Shenzhen 1,0.03999262611603577
Chengdu,2.2273770551010978e-10
Beihai,6.223535872488966e-10
Guiyang,8.704833303840205e-11
Wuhan,0.027731052354674116
Hunan 1,0.027453664618134258
Tianjin 3,0.027758967930572826
Chongqing 1,0.04269828103123698
Fujian 1,0.01786709898044424
Heilongjiang 1,1.7990558183301216e-10
Heilongjiang 2,1.799055818330117e-10
Beijing 2,5.381909124659813e-10
Wulumuqi,0.04074527963504708
Dalian,0.023065161664670323
Shanghai 1,0.0601266039093706
Beijing 3,5.381909124659848e-10
Jilin 1,3.761315158536447e-10
Zhengzhou,0.006514056673284215
Shijiazhuang 1,0.05056952615138933
Nanjing,1.7382452840391315e-10
