date,cf,ts,begin_idx,end_idx
2022-06-14,17.365965197390732,17.45129404573717,False,False
2022-06-15,17.9251902035633,18.013219083148908,False,False
2022-06-16,18.084512449392744,18.173330116977557,False,False
2022-06-17,18.332687225937907,18.42271518178944,False,False
2022-06-18,18.58084707820242,18.672100246601328,False,False
2022-06-19,18.658574306356016,18.750215023711668,False,False
2022-06-20,18.68453234498219,18.776334146906947,False,False
2022-06-21,19.351151845167976,19.44621283591527,False,False
2022-06-22,19.573370269269567,19.669478777531882,False,False
2022-06-23,19.206682529593458,19.3009808072505,False,False
2022-06-24,19.38809962482808,19.483329484666456,False,False
2022-06-25,19.521444212164678,19.617321395299818,False,False
2022-06-26,19.677056601262596,19.773712677837494,False,False
2022-06-27,19.754791657206095,19.85182745494784,False,False
2022-06-28,19.8067031181278,19.903984837179895,False,False
2022-06-29,19.714140316322837,19.810991054905678,False,False
2022-06-30,19.747366039313043,19.844387952365903,False,False
2022-07-01,14.407822641670595,14.367862817999791,False,False
2022-07-02,14.613340702579851,14.572853459795557,False,False
2022-07-03,13.81570149954193,13.777392732637791,False,False
2022-07-04,14.004951920464077,13.966129678575193,False,False
2022-07-05,14.526795097721168,14.486490538518284,False,False
2022-07-06,14.694373348764078,14.65363675413637,False,False
2022-07-07,14.89438748443684,14.853128633154178,False,False
2022-07-08,15.175590388302254,15.133484670671304,False,False
2022-07-09,15.55418127205561,15.511039426704603,False,False
2022-07-10,15.52980784816685,15.486780179154813,False,False
2022-07-11,15.454096414431438,15.411253055116447,False,False
2022-07-12,15.75151868285544,15.707862788491935,False,False
2022-07-13,16.30037184477575,16.2551514132153,False,False
2022-07-14,16.432864279231236,16.38728344820318,False,False
2022-07-15,16.619342597119225,16.57327101275161,False,False
2022-07-16,16.62216227015398,16.57610125829908,False,False
2022-07-17,16.459923521689877,16.41429207714195,False,False
2022-07-18,16.30037184477575,16.2551514132153,False,False
2022-07-19,16.55986029701587,16.513916720413114,False,False
2022-07-20,16.30840175421653,16.263156964906734,False,False
2022-07-21,16.07866435996776,16.03406880387817,False,False
2022-07-22,16.31122712475846,16.265987210454213,False,False
2022-07-23,16.173236655307665,16.128437276846878,False,False
2022-07-24,15.813663251691121,15.769804733902411,False,False
2022-07-25,16.116579119512245,16.071913230055856,False,False
2022-07-26,16.192260462760434,16.14735948993571,False,False
2022-07-27,16.51390468157773,16.4681476067025,False,False
2022-07-28,16.570717955369535,16.524752517652022,False,False
2022-07-29,16.55986029701587,16.513916720413114,False,False
2022-07-30,16.408484054353654,16.363024200653385,True,False
2022-07-31,16.348998631536155,16.30366990831489,False,False
2022-08-01,16.15689080870146,15.933150334071035,False,False
2022-08-02,16.7257964525502,16.494185865739283,False,False
2022-08-03,16.83532375509271,16.602139517335864,False,False
2022-08-04,17.036270507804964,16.800337569817685,False,False
2022-08-05,16.93186409438652,16.697397496048062,False,False
2022-08-06,16.85102732332685,16.617665435767734,False,False
2022-08-07,16.877104457464146,16.64338023817051,False,False
2022-08-08,16.89807413108001,16.66400059858784,False,False
2022-08-09,16.574479445544195,16.344910629149542,False,False
2022-08-10,16.38123289934378,16.15439467172516,False,False
2022-08-11,16.65277780780077,16.422135900516384,False,False
2022-08-12,16.88751898701088,16.65364998629993,False,False
2022-08-13,16.82762510430409,16.594538286436922,False,False
2022-08-14,16.960679299732615,16.72578081568132,False,False
2022-08-15,16.798804354297484,16.56615496680367,False,False
2022-08-16,16.929307041630633,16.694809842976074,False,False
2022-08-17,16.87454956107738,16.64087344925704,False,False
2022-08-18,16.665744951056343,16.434912437559277,False,False
2022-08-19,16.553522288147324,16.324290268732216,False,False
2022-08-20,16.454397780614453,16.22652550110655,False,False
2022-08-21,16.19854742230032,15.974229326588686,False,False
2022-08-22,16.35256625090438,16.1260922162504,False,False
2022-08-23,16.089009163348425,15.866194810833592,False,False
2022-08-24,16.122953547313305,15.899672572452314,False,False
2022-08-25,16.206387615945662,15.98191142164612,False,False
2022-08-26,15.702807185580106,15.48532462430182,False,False
2022-08-27,15.501860745586217,15.287126571820002,False,False
2022-08-28,15.196523432261381,14.98606930972705,False,False
2022-08-29,15.32957451757966,15.11723097481294,False,False
2022-08-30,15.33215370788112,15.119818627884921,False,True
2022-08-31,14.969468873446857,14.762156454842454,False,False
2022-09-01,18.55702368311013,16.508013636842655,False,False
2022-09-02,18.188765071566255,16.180432930761935,False,False
2022-09-03,18.15221083200037,16.147925539045215,False,False
2022-09-04,18.105773367185535,16.106603954052062,False,False
2022-09-05,17.850315528462435,15.879375668668985,False,False
2022-09-06,17.90665748778744,15.929511446938559,False,False
2022-09-07,18.563616913036284,16.513916720413114,False,False
2022-09-08,18.911950335589914,16.823788175782486,False,False
2022-09-09,19.270321372514143,17.142554688586785,False,False
2022-09-10,18.33140184090716,16.30730879544736,False,False
2022-09-11,17.853616336599003,15.882286778374958,False,False
2022-09-12,18.17544929095858,16.168626763621038,False,False
2022-09-13,18.15881539028524,16.153828622615663,False,False
2022-09-14,18.08583769165676,16.088894703340713,False,False
