date,cf,ts,begin_idx,end_idx
2021-12-20,16.24066514940217,16.2534,False,False
2021-12-21,16.271332841004906,16.2841,False,False
2021-12-22,16.893876720316857,16.9071,False,False
2021-12-23,17.136813942050786,17.150200000000005,False,False
2021-12-24,17.111656149081973,17.1251,False,False
2021-12-25,17.139579600744806,17.153000000000002,False,False
2021-12-26,17.40199393350218,17.415600000000005,False,False
2021-12-27,17.441111961423157,17.454799999999995,False,False
2021-12-28,17.80690804566529,17.8208,False,False
2021-12-29,17.784515845593315,17.798399999999997,False,False
2021-12-30,17.494179182165283,17.507900000000003,False,False
2021-12-31,17.675622535317622,17.689500000000002,False,False
2022-01-01,14.616397713547391,14.5992,False,False
2022-01-02,14.465511146848952,14.448500000000003,False,False
2022-01-03,14.588121070280552,14.570999999999998,False,False
2022-01-04,14.847680800983825,14.8303,False,False
2022-01-05,14.974959571089599,14.9574,False,False
2022-01-06,15.095311088897889,15.0776,False,False
2022-01-07,15.1519711686002,15.134199999999998,False,False
2022-01-08,15.050461369816883,15.0328,True,False
2022-01-09,14.897189938582132,14.879700000000001,False,False
2022-01-10,15.1519711686002,15.134199999999998,False,False
2022-01-11,14.927850032387328,14.910299999999998,False,False
2022-01-12,15.017415446092233,14.9998,False,False
2022-01-13,14.875955556125302,14.858500000000001,False,False
2022-01-14,14.809863135054623,14.792500000000002,False,False
2022-01-15,14.606964109489011,14.589800000000002,False,False
2022-01-16,14.675438278520984,14.6582,False,False
2022-01-17,14.651820718467313,14.6346,False,False
2022-01-18,14.713124790379686,14.695900000000002,False,False
2022-01-19,14.670660174799696,14.6534,False,False
2022-01-20,14.597543049764838,14.5804,False,False
2022-01-21,14.583483691977923,14.566399999999996,False,True
2022-01-22,14.529193541891042,14.512099999999998,False,False
2022-01-23,14.397041760782102,14.380100000000002,False,False
2022-01-24,14.217744712227118,14.201099999999999,False,False
2022-01-25,14.18231408857852,14.165699999999998,False,False
2022-01-26,13.849764630450407,13.833499999999999,False,False
2022-01-27,13.538312328022133,13.522399999999998,False,False
