date,cf,ts,begin_idx,end_idx
2022-06-30,5.550932912321717,5.5384715029361775,False,False
2022-07-01,4.145128465803682,4.157612183957495,False,False
2022-07-02,4.204256575497629,4.2169128634730795,False,False
2022-07-03,3.9747748027277474,3.9867398315730593,False,False
2022-07-04,4.0292223714675615,4.041354053647099,False,False
2022-07-05,4.179356120744644,4.191937801630493,False,False
2022-07-06,4.22756972108344,4.240300432575448,False,False
2022-07-07,4.285111898164844,4.298013619350813,False,False
2022-07-08,4.366016066822792,4.379159093333906,False,False
2022-07-09,4.474937748626399,4.488400952913592,False,False
2022-07-10,4.467924679185647,4.481380210372346,False,False
2022-07-11,4.446142627428856,4.459530944094301,False,False
2022-07-12,4.531712526349882,4.545371819140011,False,False
2022-07-13,4.689616256813955,4.703718630213598,False,False
2022-07-14,4.727731842789214,4.741952610294908,False,False
2022-07-15,4.781383330255685,4.795793209146249,False,False
2022-07-16,4.782193912435544,4.796598135042698,False,False
2022-07-17,4.735520067648117,4.749778278732603,False,False
2022-07-18,4.689616256813955,4.703718630213598,False,False
2022-07-19,4.764272084772129,4.778621456688678,False,False
2022-07-20,4.69192540883254,4.706043971692227,False,False
2022-07-21,4.6258322655197786,4.639771739551292,False,False
2022-07-22,4.692737020090499,4.706848897588677,False,False
2022-07-23,4.6530389144837,4.667049783819828,False,False
2022-07-24,4.549590026400459,4.563303779388672,False,False
2022-07-25,4.636738017266153,4.650682957258706,False,False
2022-07-26,4.658512402880651,4.672550110778894,False,False
2022-07-27,4.751047554199111,4.765340179397276,False,False
2022-07-28,4.767393341522393,4.7817517240637555,False,False
2022-07-29,4.764272084772129,4.778621456688678,False,False
2022-07-30,4.720719829527235,4.734931867753661,False,False
2022-07-31,4.7036072965580855,4.717760115296091,False,False
2022-08-01,4.491522188029898,4.47114423605584,False,False
2022-08-02,4.649675775919372,4.628592213211727,False,False
2022-08-03,4.680125366378848,4.658911088644626,False,False
2022-08-04,4.735986373180239,4.714495693604938,False,False
2022-08-05,4.7069636143944384,4.685607797543504,False,False
2022-08-06,4.684490048658191,4.663248744864377,False,False
2022-08-07,4.691739489488182,4.670448359827056,False,False
2022-08-08,4.697567873075751,4.676261713523629,False,False
2022-08-09,4.607610175559198,4.5866913484910405,False,False
2022-08-10,4.553888358505431,4.533208494482565,False,False
2022-08-11,4.629377649122654,4.608379629589795,False,False
2022-08-12,4.694635389142862,4.673355036675342,False,False
2022-08-13,4.677985613766288,4.656764619587429,False,False
2022-08-14,4.714971875981969,4.693567620297275,False,False
2022-08-15,4.669974857247581,4.648804796833659,False,False
2022-08-16,4.706251915553722,4.684892307857773,False,False
2022-08-17,4.691028997568365,4.669732870141323,False,False
2022-08-18,4.632982658984685,4.611957078018455,False,False
2022-08-19,4.601785551530406,4.5809227128998256,False,False
2022-08-20,4.574229978726314,4.553465796209856,True,False
2022-08-21,4.50310360960002,4.482677035427735,False,False
2022-08-22,4.545919396391057,4.525293389834154,False,False
2022-08-23,4.472652951589641,4.452358159994837,False,False
2022-08-24,4.482088506578761,4.461753433930607,False,False
2022-08-25,4.505282682677679,4.4848235044849325,False,False
2022-08-26,4.365291277963786,4.345481888188603,False,False
2022-08-27,4.3094286492567,4.289874924175611,False,False
2022-08-28,4.2245466288234,4.205375592290649,False,False
2022-08-29,4.261532657653207,4.242200952053174,False,False
2022-08-30,4.262250308810052,4.24291196992837,False,False
2022-08-31,4.161426973667071,4.142546654262299,False,False
2022-09-01,5.127691195812473,4.857370040224569,False,False
2022-09-02,5.02593529943351,4.761002523177525,False,False
2022-09-03,5.01583259821748,4.751432848630858,False,False
2022-09-04,5.002999699665192,4.739269523973413,False,False
2022-09-05,4.932413159787961,4.672415956462819,False,False
2022-09-06,4.947981107977682,4.6871282131256855,False,False
2022-09-07,5.129514287412302,4.8591140463335405,False,False
2022-09-08,5.2257648367453235,4.9502942631590265,False,False
2022-09-09,5.324790738600834,5.04411284820065,False,False
2022-09-10,5.065348465632139,4.79834214115167,False,False
2022-09-11,4.933325965508984,4.673265600464625,False,False
2022-09-12,5.022254369676418,4.757514510959581,False,False
2022-09-13,5.017656330139363,4.753132136634472,False,False
2022-09-14,4.9974925515527335,4.734037505646497,False,False
2022-09-15,4.964498879320047,4.702779550001075,False,False
2022-09-16,5.021337579573946,4.7566201488524165,False,False
2022-09-17,5.0781780200326745,4.810460747703757,False,False
2022-09-18,4.982839864598964,4.720174892985437,False,False
2022-09-19,4.883812114354997,4.626356307943815,False,False
2022-09-20,4.890230888465741,4.632437970272537,False,False
2022-09-21,4.768310924794083,4.516931104132159,False,False
2022-09-22,4.694045160853285,4.446593996214157,False,False
2022-09-23,4.683032495234041,4.436165734044612,False,True
2022-09-24,4.694045160853285,4.446593996214157,False,False
2022-09-25,4.691267678931756,4.443969043429628,False,False
2022-09-26,4.804951633693035,4.551677071995525,False,False
2022-09-27,4.851728077316324,4.5959479963001995,False,False
2022-09-28,4.833389644953699,4.578597371421195,False,False
2022-09-29,4.791203108474824,4.5386193852309145,False,False
2022-09-30,4.760034864531183,4.509105435694464,False,False
2022-10-01,4.540239783304716,4.2283785856869365,False,False
2022-10-02,4.575836380424223,4.261532588999548,False,False
2022-10-03,4.596831603961063,4.2810833446621785,False,False
2022-10-04,4.516508827308092,4.20627442620835,False,False
2022-10-05,4.573999923157894,4.259819885564327,False,False
2022-10-06,4.726427828883025,4.401777511024113,False,False
2022-10-07,4.696311915134182,4.3737258435328785,False,False
2022-10-08,4.594089145386463,4.278529940846223,False,False
2022-10-09,4.425252767422132,4.121287666974983,False,False
