,cf,ts,last_year
0,8.674774704287225,8.624885281449084,11.264621946955277
1,8.984258923523607,8.932595780106068,11.368642912758533
2,9.087421570078039,9.03517049428614,11.256408329246257
3,8.91720461130984,8.865931766607288,11.032021025521132
4,9.001409302060102,8.949650634153032,11.117690968369855
5,9.063376491710477,9.011252766970676,11.093282061257835
6,9.135592098130832,9.083046880566783,11.125904586078873
7,9.171691970276179,9.118957581248075,11.093282061257835
8,9.195742237427972,9.142861664680307,11.295184245407441
9,9.15273840570377,9.100101734613752,11.085068443548817
10,9.168208884548674,9.115492034905733,11.266627597791201
11,10.255796753034637,10.301582092514426,10.595034733188145
12,10.402010559568104,10.4484584955669,10.648041219566116
13,9.834264077915892,9.878171464002824,10.724651623945089
14,9.96898210537312,10.013491497953076,10.901298980221945
15,10.34044712688344,10.386610772850982,11.12896081592409
16,10.459751237043418,10.506444999326584,11.293806213200444
17,10.60220117829008,10.649542046722248,11.527375850344455
18,10.802315770421817,10.850543734578174,11.749211747904155
19,11.071744402177005,11.121170158595437,11.931685042323457
20,11.054409910608667,11.10377420746753,11.953283309488533
21,11.000580716655806,11.04970349819703,11.978797371142795
22,11.21227646019367,11.262329774571365,12.071098241244977
23,11.60291811057241,11.65472785648396,12.167233042536916
24,11.697224942910873,11.749457337802433,12.167233042536916
25,11.830014616395742,11.882839940332946,12.277161809782042
26,11.831935978935537,11.88476372786944,11.988675542606797
27,11.716465822996534,11.768777076466835,11.472445576429989
28,11.60291811057241,11.65472785648396,11.179975295349374
29,11.787689639396106,11.840325600164668,11.33110858997197
30,11.608670142529567,11.660499219093458,11.062242226892357
31,11.44512851787064,11.496226864913076,10.889497021221445
32,11.61065869587203,11.662504869929379,10.755977979858555
33,11.512440711718305,11.56384595023849,10.964033555348307
34,11.256517057221494,11.306781546159376,11.09556058975851
35,11.472044179368341,11.523255397606713,11.083758630758009
36,11.525933006848737,11.577407970176635,11.413544932493386
37,11.754953669307355,11.807443841562119,11.617684713493952
38,11.795364500528699,11.848034394193897,11.713819514785891
39,11.787689639396106,11.840325600164668,11.709917364179946
40,11.679893344664551,11.73204774279129,11.456741466823543
41,11.637564846884962,11.689533402623011,11.395848815934253
42,12.256683010284156,12.211002619963049,11.371999308034974
43,12.688268356395499,12.64098960019516,11.52363742633736
44,12.771409506263836,12.72382161533047,11.778941769478827
45,12.923878756947541,12.875718967414365,12.097567374725868
46,12.844692074709808,12.796830034534723,11.899922082146388
47,12.783302322765199,12.735664505980681,11.961305912832227
48,12.803107619041036,12.75540720502545,12.011201593832032
49,12.818967292009928,12.771193177931321,11.836518956741385
50,12.57348998564003,12.526640214781066,11.974731493937998
51,12.426942569990981,12.38062337637256,12.024627174937804
52,12.632864271287378,12.585786448615943,11.780879200898562
53,12.811042692874665,12.763307013420002,11.540937870282605
54,12.765507695726932,12.71794110165507,11.577407970176637
55,12.866451176833912,12.81849652111599,10.97267013343769
56,12.743745445804159,12.69626097119057,10.54081394120203
57,12.842745348348503,12.794878959231745,10.677075403095671
58,12.801096767958756,12.753401554189523,10.857502115029336
59,12.642728308970835,12.595610044546993,10.901653721186122
60,12.557637991917678,12.510840597991953,10.769198902715765
61,12.482417811282438,12.435894747367962,10.621367427836661
62,12.288386352541528,12.242588209658031,10.527306496796834
63,12.40518546506335,12.358943245908053,10.508136840848044
64,12.205238206233497,12.159756194522725,10.485092322059781
65,12.230956136460172,12.185379407242886,10.521562421953815
66,12.294291655509438,12.248482367216663,10.43519664105998
67,11.912208965240946,11.867818024888374,10.076212429196197
68,11.759741789612773,11.715920672804476,10.066593491513709
69,11.528167433095378,11.485216251140354,10.022441885356923
70,11.629114641208124,11.585785314484507,9.914955373211322
71,11.631064369079136,11.587722745904241,9.926525386196785
72,11.355898776034778,11.313576200011687,10.586834759362363
73,10.191724306785032,12.588992761176769,11.430804444788915
74,9.989498741232733,12.339186902980048,11.570831618456126
75,9.969412344777401,12.314382323254138,11.566588370769242
76,9.94395343381655,12.282946816274773,11.395221197305325
77,9.80361832811556,12.109587635858173,11.146588713067032
78,9.834598772996815,12.14785872833956,11.146588713067032
79,10.195379299505785,12.593508886528406,10.81846696508664
80,10.386714564269266,12.82983458808641,10.617888237611082
81,10.58354866277526,13.072982231263198,10.607450666934337
82,10.067873279231314,12.436003898433865,10.906265353720421
83,9.805405377889691,12.111811588825892,10.925039337055324
84,9.982178277156248,12.330154652276777,10.615773435709256
85,9.973073984265229,12.318912092489017,10.064069373114757
86,9.932981620065313,12.269384796336622,10.596999452374355
87,9.867367382445222,12.188340129905441,10.482036092214567
88,9.980389288616871,12.327944343192287,10.613726853223621
89,10.093331537065712,12.467453049296473,10.48415089411639
90,9.903868822634841,12.233419520122384,10.54470244792474
91,9.70702172468808,11.990271876945593,10.569834480848348
92,9.71977950476693,12.006044205968227,10.402628691771891
93,9.477461378361225,11.706724695502356,9.570952145142396
94,9.329816422198563,11.524346908265713,9.687975731671058
95,9.307948915482642,11.497332019455321,9.953335616758615
96,9.329816422198563,11.524346908265713,10.327396319599915
97,9.32436904398918,11.517606829946354,10.20204996429633
98,9.550325178063792,11.796733393220624,10.039019203490573
99,9.643272536624615,11.911519382898325,10.10592880688763
100,9.606841627295754,11.86652185598081,10.070359203287277
101,9.523013458410986,11.762978426090868,10.133107422296876
102,9.461044015918032,11.686449885011319,9.96590163322042
103,8.259579413279779,8.56223256962215,8.765635580927889
104,8.324318677267678,8.629346831267773,8.624134867871017
105,8.362497860066947,8.66892773653997,8.471500746092289
106,8.216440384582885,8.517521564252624,8.480833162226789
