,cf,ts,last_year
0,6.1833009938322645,6.183295701892745,5.831413485804417
1,6.155823016053525,6.155816285488959,5.731141246056782
2,6.071514121575595,6.071519282334385,5.5995464905362775
3,6.099929435721556,6.099928075709778,5.533284424290221
4,6.090123571052021,6.09013194006309,5.478677247634069
5,6.115628946087698,6.11562701104101,5.39812287066246
6,6.0979899898263845,6.097993966876972,5.42228667192429
7,6.067600553009973,6.067600828075708,5.404402444794952
8,6.061708416203197,6.0616980283911674,5.434845820189274
9,6.039151296839856,6.039141798107256,5.34261143533123
10,5.9842270204600405,5.984233201892745,5.337261238170347
11,5.909729892694954,5.909732334384858,5.306817862776025
12,5.895001156514166,5.895013012618295,5.2960672318611985
13,5.756740151237534,5.75673679022082,5.2602736593059936
14,5.627316744874696,5.627327326498423,5.257586001577287
15,5.378276099632145,5.378279416403785,5.252210686119874
16,5.167456911539318,5.167461553627761,5.170752050473186
17,4.898766929863192,4.898771135646688,5.102706585173501
18,4.856629855638009,4.856622634069399,5.102706585173501
19,4.50780187584142,4.507804850157728,6.0910613170347006
20,4.462543008007781,4.462541679810726,6.01894668769716
21,4.4750817740460604,4.475075709779179,6.003900828075709
22,4.4143823864342036,4.414389905362776,5.903854652996846
23,4.404749592461441,4.404744479495268,5.723078272870663
24,4.544420536116897,4.544427326498422,5.611176261829653
25,4.717846253696623,4.717844045741325,5.4820430993690845
26,4.823803454976227,4.8237930205047315,5.377701695583596
27,4.872003380053502,4.87199503154574,5.307747239747634
28,4.857553898612686,4.857552011041009,5.1818543375394315
29,4.9163068002180035,4.916303706624605,5.061361869085173
30,5.010720725316173,5.010723383280757,4.707394834384858
31,4.972191012210419,4.972191916403785,4.649271096214511
32,4.990500201240745,4.9905031545741325,4.628824802839117
33,5.040572797746579,5.040563919558359,4.568540891167192
34,5.077191059367995,5.077186395899053,4.5104673895899055
35,5.209183120961525,5.209183044164038,4.543799369085174
36,5.353709296395747,5.353713722397476,4.561005402208202
37,5.432717421356176,5.432710764984227,4.733191324921135
38,5.378746093165324,5.378756664037854,4.842958280757098
39,5.525181064879846,5.525171214511041,4.859084227129337
40,5.621546981087925,5.621550118296529,4.925773304416404
41,5.679340875158917,5.6793473186119865,5.090398619873817
42,5.585882057889742,5.585882137223975,5.180799369085173
43,5.409592386558624,5.409601932176656,5.309907413249212
44,5.293962842054145,5.293957294952682,5.399228075709779
45,5.080099505683985,5.08010011829653,5.478827957413249
46,5.119583039351088,5.119586080441641,5.5208257492113555
47,5.052183461512339,4.9623204258675075,4.847404219242902
48,5.063594691179879,4.973523186119873,5.004318217665615
49,5.016124646466052,4.926903627760252,5.019916679810725
50,4.994310638466471,4.905477720820189,5.093312342271293
51,4.941136273283535,4.853256782334385,5.189641009463722
52,4.961085801832748,4.872849053627759,5.3006889984227135
53,4.975293733606586,4.886789708201893,5.257535764984227
54,5.025596930397286,4.936197397476341,5.279564511041009
55,5.046479172091416,4.956719045741325,5.318121096214511
56,4.9724598858471465,4.884001577287066,5.296092350157728
57,4.986705083663142,4.897992468454258,5.3071192823343845
58,4.957284169602112,4.869106427444795,5.230031230283911
59,5.049350760180549,4.959532294952683,5.041016048895899
60,5.027499890265826,4.93808126971609,5.013511514195583
61,5.008517479381192,4.919418375394323,4.985956742902208
62,4.941136273283535,4.853256782334385,4.9768136829653
63,5.006618016539285,4.917559621451103,4.925421648264984
64,5.104387409091516,5.013586869085174,5.0318227523659305
65,5.1831807492221476,5.090976340694007,4.939186474763407
66,5.083508203609931,4.993090339116718,4.933660449526814
67,5.16420056937755,5.07233856466877,4.908918927444795
68,5.21543659611269,5.122675630914827,4.851096608832807
69,5.061692454462435,4.971664432176656,4.885031427444795
70,4.892735706838487,4.805707847003154,4.945566522082019
71,4.830088845268644,4.744168020504731,4.952021924290221
72,4.834824629023342,4.748814905362775,4.803396963722397
73,4.686786735404472,4.603430205047319,4.786869124605678
74,4.700064372326821,4.616466600946373,4.818066048895899
75,4.7218772209409146,4.637892507886437,4.767603391167192
76,4.859511611100357,4.7730791798107255,4.822662697160883
77,4.905079241161562,4.8178399842271284,4.846499960567823
78,4.499684023412601,4.386609069400631,4.966188643533123
79,4.404032446371329,4.293344834384858,4.938081269716089
80,4.356657572963627,4.247177405362776,4.888397279179811
81,4.292312021959475,4.184431900630915,4.894953154574132
82,4.1099800529745725,4.006694834384858,4.84903690851735
83,4.159120905576098,4.054595425867507,4.914645899053627
84,4.336120028154638,4.227158123028391,4.9268282728706625
85,4.244937094938137,4.138264471608833,4.8706135252365925
86,4.1215827370306615,4.017998067823344,4.637239432176656
87,4.162725272520116,4.058111987381703,4.647563052050473
88,4.139450363860484,4.035430165615142,4.590368690851735
89,4.232435690760376,4.126056979495268,4.652235055205047
90,4.286043352756413,4.178328154574132,4.588509936908518
91,4.3218189418776705,4.213192350157728,4.6006923107255515
92,4.21903302210755,4.112995465299685,4.595995189274448
