,cf,ts,last_year
0,9.593831952696208,9.503874970585771,10.220390604726099
1,9.557609678990987,9.467996593793915,10.16422758305232
2,9.42902732854863,9.340616984272598,10.145563435378904
3,9.553982803456499,9.464400227182052,10.040813927225509
4,9.740553532029312,9.6492221982786,10.257733114960727
5,9.890914447301553,9.79818000747109,10.068859900842913
6,9.70070469615568,9.609747454874885,10.05761592459792
7,9.854692188384,9.76228741579144,10.007153072929507
8,9.95246518647198,9.85914766121921,9.889283223342321
9,9.65907861005156,9.568510065384723,9.958495512010916
10,9.336663931243516,9.249129966430932,10.08190916783773
11,9.217122106897934,9.130705736219785,10.09502950927152
12,9.226160590950549,9.139646900642159,9.792039175944115
13,8.943658965639129,8.859798404643255,9.758378321648113
14,8.968997217626407,8.88490189648732,9.821947299862522
15,9.01062162225739,8.92613928597748,9.719088371785718
16,9.273264139446336,9.1863143772696,9.831329125806509
17,9.360219651143968,9.272456597300751,9.879915612286128
18,10.516945817277374,10.742247565416491,11.390617027472766
19,10.293388209587286,10.513899607894956,11.326138296439543
20,10.182662492800176,10.400791745718736,11.212205970771276
21,10.032267515835587,10.24718566821764,11.227259536945038
22,9.60611090064447,9.81189737419222,11.12195564816768
23,9.720966258925516,9.929212843155446,11.272434450354115
24,10.13465907214003,10.351764597717507,11.300366704869168
25,9.921537723248521,10.134077806041415,11.171380813027136
26,9.633225197444668,9.839587975614776,10.636133428034874
27,9.729387962144573,9.937812850270763,10.659815431099545
28,9.674989270382758,9.88224685388433,10.528654661425048
29,9.892327383288952,10.10424075656198,10.670519241608368
30,10.017618172036544,10.232217391370641,10.524390195086871
31,10.101231170333207,10.317620437236513,10.552322449601924
32,9.861000871036444,10.072243044137863,10.541533349766338
33,9.622782809875813,9.828926809769339,10.216993246543352
34,9.67920454014084,9.886553964885888,10.30724356914695
35,9.856778925324782,10.06793593313631,10.173993210966744
36,9.83380253948033,10.044467153388547,10.191221654972976
37,9.566365512061981,9.771299654652786,10.19976480253712
38,9.198734868244648,9.395784963800802,10.100886043042614
39,9.117215430089482,9.312528365991811,10.193325458366475
40,9.037816992474529,9.231432431127496,10.186871899308034
41,9.198734868244648,9.395784963800802,10.182607432969858
42,9.497407929850526,9.70086488563391,10.240661034720228
43,9.37834019963994,9.579242305669132,10.105235798707554
44,9.319901425719381,9.519553991822466,10.07295378852756
45,9.61444949554502,9.820412091980781,10.148235834284161
46,9.687539260159694,9.895068682674449,10.210553902372705
47,9.43685816222105,9.639015908842564,10.1675538667961
48,8.136910700144211,7.397939343916527,11.95496228777918
49,8.186759426704036,7.443256406203544,11.5188921749251
50,8.378186925221417,7.6173034923523,11.66964105997962
