date,state,gdp,gdp_1st,gdp_2nd,gdp_3rd,avg_gdp,pop
2013,江西省,14410.19,1636.49,7671.38,5030.63,31930,4522.15
2013,山东省,55230.3249,4742.63,27422.47,22519.23,56884.9371,9733.39
2013,河南省,32191.2999,4058.98,17806.39,10290.49,34211.4883,9413.35
2013,湖北省,24791.83,3098.16,12171.56,9398.77,42825.76,5799
2013,湖南省,24621.67,3099.23,11517.35,9885.09,36943,6690.6
2013,广东省,62474.79,3047.51,29427.49,29688.97,58833,10644
2013,广西壮族自治区,14449.904,2343.57,6863.04,5171.39,30741.2063,4719
2013,海南省,3177.56,756.47,871.29,1518.7,35663,895.28
2013,重庆市,12783.26,1016.74,6397.92,5242.03,43223,2970
2013,四川省,26392.07,3425.61,13579.03,9256.13,32617,8107
2013,贵州省,8086.86,1029.05,3243.7,3734.04,23151,3502.22
2013,云南省,11832.31,1895.34,4927.82,4897.75,25322,4686.6
2013,陕西省,16205.45,1526.05,8911.64,5607.52,43117,3764
2013,甘肃省,6330.6923,879.37,2821.04,2567.6,24538.8511,2582.18
2013,青海省,2122.06,207.59,1204.31,689.15,36875,577.79
2013,宁夏回族自治区,2577.57,222.98,1264.96,1077.12,39613,654.19
2013,新疆维吾尔自治区,8443.84,1468.29,3765.97,3125.98,37552.5452,2264.3
2014,北京市,21330.83,158.99,4544.8,16627.04,99995,2151.6
2014,天津市,15726.93,199.9,7731.85,7795.18,105231.3467,1516.81
2014,河北省,29421.15,3447.46,15012.85,10960.84,39984,7383.75
2014,山西省,12761.49,788.89,6293.91,5678.69,35070,3647.96
2014,内蒙古自治区,17770.1888,1627.852,9119.79,7022.5468,71046.3688,2504.81
2014,辽宁省,28626.58,2285.75,14384.64,11956.19,65201.1844,4391
2014,吉林省,13803.14,1524.01,7286.59,4992.54,50160,2752.38
2014,黑龙江省,15039.3764,2611.36,5544.4064,6883.61,39226.3339,3833
2014,上海市,23567.6953,124.26,8167.7108,15275.7245,97370,2425.68
2014,江苏省,65088.32,3634.33,30854.5,30599.49,81874,7960.06
2014,浙江省,40173.03,1777.18,19175.06,19220.79,73002.0534,5508
2014,安徽省,20848.7476,2392.3905,11077.675,7378.6821,34424.6122,6082.9
2014,福建省,24055.76,2014.8,12515.36,9525.6,63472,3806
2014,江西省,15714.63,1683.72,8247.93,5782.98,34674,4542.16
2014,山东省,59426.5902,4798.36,28788.1074,25840.1228,60879.1048,9789.43
2014,河南省,34938.24,4160.01,17816.56,12961.67,37071.7173,9436
2014,湖北省,27379.2176,3176.89,12852.4003,11349.9273,47144.6,5816
2014,湖南省,27037.3212,3148.7453,12482.0641,11406.5118,40270.5443,6737.24
2014,广东省,67809.85,3166.82,31419.75,33223.28,63469,10724
2014,广西壮族自治区,15672.8933,2413.438,7324.964,5934.4913,33089.609,4754
2014,海南省,3500.72,809.52,875.97,1815.23,38923.7,903.48
2014,重庆市,14262.6,1061.03,6529.06,6672.51,47850,2991.4
2014,四川省,28536.66,3531.05,13962.41,11043.2,35128,8140.2
2014,贵州省,9266.39,1280.45,3857.44,4128.5,26437,3508.04
2014,云南省,12814.59,1990.07,5281.82,5542.7,27263.6349,4713.9
2014,陕西省,17689.94,1564.94,9577.24,6547.76,46929,3775.12
2014,甘肃省,6836.8208,900.76,2926.4508,3009.613,26432.9157,2590.78
2014,青海省,2303.32,215.93,1234.31,853.08,39671,583.42
2014,宁夏回族自治区,2752.1,216.99,1341.24,1193.87,41834,661.54
2014,新疆维吾尔自治区,9273.46,1538.6,3948.96,3785.9,40648,2298.47
2015,北京市,23014.59,140.21,4542.64,18331.74,106497,2170.5
2015,天津市,16538.19,208.82,7704.22,8625.15,107960.0883,1546.95
2015,河北省,29806.11,3439.45,14386.87,11979.79,40255,7424.92
2015,山西省,12766.49,783.16,5194.27,6789.06,34918.71,3664.12
2015,内蒙古自治区,17831.5088,1617.4219,9000.577,7213.5099,71100.5442,2511.04
2015,辽宁省,28669.016,2384.03,13041.97,13243.016,65354.4122,4382.4
2015,吉林省,14063.13,1596.28,7005.71,5461.14,51086,2753.32
2015,黑龙江省,15083.67,2633.5,4798.08,7652.09,39461.5644,3811.7
2015,上海市,25123.45,109.82,7991,17022.63,103795.536,2415.27
2015,江苏省,70116.38,3986.05,32044.45,34085.88,87995,7976.3
2015,浙江省,42886.49,1832.91,19711.67,21341.91,77643.6861,5539
2015,安徽省,22005.63,2456.69,10946.8273,8602.1127,35996.5641,6143.6
2015,福建省,25979.82,2118.1,13064.82,10796.9,67965.5199,3839
2015,江西省,16723.78,1772.98,8411.57,6539.23,36724,4565.63
2015,山东省,63002.3325,4979.0794,29485.9021,28537.3509,64168.3001,9847.16
2015,河南省,37002.16,4209.56,17917.37,14875.23,39122.61,9480
2015,湖北省,29550.1881,3309.84,13503.5569,12736.7912,50653.85,5851.5
2015,湖南省,28902.2139,3331.6211,12810.8214,12759.7713,42753.86,6783.03
2015,广东省,72812.55,3345.54,32613.54,36853.47,67503,10849
2015,广西壮族自治区,16803.12,2565.45,7717.52,6520.15,35190,4796
2015,海南省,3702.76,854.72,875.82,1972.22,40818,910.82
2015,重庆市,15717.27,1150.15,7069.37,7497.75,52321,3016.55
2015,四川省,30053.1,3677.3,13248.08,13127.72,36775,8204
2015,贵州省,10502.56,1640.61,4147.83,4714.12,29847.2478,3529.5
2015,云南省,13619.17,2055.78,5416.12,6147.27,28806,4741.8
2015,陕西省,18021.8609,1597.63,9082.13,7342.1009,47626,3793
2015,甘肃省,6790.3169,954.09,2494.7675,3341.4594,26165.2608,2599.55
2015,青海省,2417.05,208.93,1207.31,1000.81,41252,588.43
2015,宁夏回族自治区,2911.77,237.76,1379.6,1294.41,43805,667.88
2015,新疆维吾尔自治区,9324.8,1559.08,3596.4,4169.32,40036,2359.73
2016,北京市,25669.13,129.79,4944.44,20594.9,118198,2173
2016,天津市,17885.39,220.22,7571.35,10093.82,115053,1562
2016,河北省,32070.45,3492.81,15256.93,13320.71,43062,7470
2016,山西省,13050.41,784.78,5028.99,7236.64,35532,3682
2016,内蒙古自治区,18128.1,1637.39,8553.63,7937.08,72064,2520
2016,辽宁省,22246.9,2173.06,8606.54,11467.3,50791,4378
2016,吉林省,14776.8,1498.52,7004.95,6273.33,53868,2733
2016,黑龙江省,15386.09,2670.46,4400.69,8314.94,40432,3799
2016,上海市,28178.65,109.47,8406.28,19662.9,116562,2420
2016,江苏省,77388.28,4077.18,34619.5,38691.6,96887,7999
2016,浙江省,47251.36,1965.18,21194.61,24091.57,84916,5590
2016,安徽省,24407.62,2567.72,11821.58,10018.32,39561,6196
2016,福建省,28810.58,2363.22,14093.47,12353.89,74707,3874
2016,江西省,18499,1904.53,8829.54,7764.93,40400,4592
2016,山东省,68024.49,4929.13,31343.67,31751.69,68733,9947
2016,河南省,40471.79,4286.21,19275.82,16909.76,42575,9532
2016,湖北省,32665.38,3659.33,14654.38,14351.67,55665,5885
2016,湖南省,31551.37,3578.37,13341.17,14631.83,46382,6822
2016,广东省,80854.91,3694.37,35109.66,42050.88,74016,10999
2016,广西壮族自治区,18317.64,2796.8,8273.66,7247.18,38027,4838
2016,海南省,4053.2,948.35,905.95,2198.9,44347,917
2016,重庆市,17740.59,1303.24,7898.92,8538.43,58502,3048
2016,四川省,32934.54,3929.33,13448.92,15556.29,40003,8262
2016,贵州省,11776.73,1846.19,4669.53,5261.01,33246,3555
2016,云南省,14788.42,2195.11,5690.16,6903.15,31093,4771
2016,陕西省,19399.59,1693.85,9490.72,8215.02,51015,3813
2016,甘肃省,7200.37,983.39,2515.56,3701.42,27643,2610
2016,青海省,2572.49,221.19,1249.98,1101.32,43531,593
2016,宁夏回族自治区,3168.59,241.6,1488.44,1438.55,47194,675
2016,新疆维吾尔自治区,9649.7,1648.97,3647.01,4353.72,40564,2398
2017,北京市,28014.94,120.42,5326.76,22567.76,128994.1063,2170.7
2017,天津市,18549.19,168.96,7593.5931,10786.6369,118943.5683,1557
2017,河北省,34016.32,3129.98,15846.21,15040.13,45387,7519.52
2017,山西省,15528.42,719.16,6778.89,8030.37,42060,3702
2017,内蒙古自治区,16096.21,1649.77,6399.68,8046.76,63764,2529
2017,辽宁省,23409.24,1902.28,9199.8,12307.16,53526.6544,4369
2017,吉林省,14944.53,1095.36,6998.51,6850.66,54838,2717
2017,黑龙江省,15902.6817,2965.25,4060.6017,8876.83,41916,3788.7
2017,上海市,30632.99,110.78,9330.67,21191.54,126634.15,2418
2017,江苏省,85869.76,4045.16,38654.87,43169.73,107150,8029.3
2017,浙江省,51768.26,1933.92,22232.08,27602.26,92057.0108,5657
2017,安徽省,27018,2582.2659,12838.2785,11597.4508,43401.3638,6255
2017,福建省,32182.09,2215.13,15354.29,14612.67,82677,3911
2017,江西省,20006.31,1835.26,9627.98,8543.07,43424.3703,4622
2017,山东省,72634.1491,4832.7119,32942.8429,34858.6,72807.1389,10005.83
2017,河南省,44552.83,4139.29,21105.52,19308.02,46674,9559.13
2017,湖北省,35478.09,3528.96,15441.75,16507.38,60199,5902
2017,湖南省,33902.96,2998.4,14145.49,16759.07,49558,6860.15
2017,广东省,89705.23,3611.44,38008.06,48085.73,80932,11169
2017,广西壮族自治区,18523.26,2878.3,7450.85,8194.11,38102,4885
2017,海南省,4462.54,962.84,996.35,2503.35,48430,926
2017,重庆市,19424.73,1276.09,8584.61,9564.03,63442,3075.16
2017,四川省,36980.22,4262.35,14328.13,18389.74,44651.32,8302
2017,贵州省,13540.8256,2032.2737,5428.1389,6080.42,37956.0633,3580
2017,云南省,16376.34,2338.37,6204.97,7833,34221,4800.5
2017,陕西省,21898.81,1741.45,10882.88,9274.48,57266.31,3835
2017,甘肃省,7459.8995,859.7523,2561.7919,4038.3554,28496.501,2626
2017,青海省,2624.83,238.41,1162.41,1224.01,44047,598
2017,宁夏回族自治区,3443.56,250.62,1580.57,1612.37,50765,682
2017,新疆维吾尔自治区,10881.96,1551.84,4330.89,4999.23,44941,2445
2018,北京市,30319.98,118.69,5647.65,24553.64,140211.2419,2154
2018,天津市,18809.64,172.71,7609.81,11027.12,120710.8019,1560
2018,河北省,36010.27,3338,16040.06,16632.21,47772.2207,7556
2018,山西省,16818.11,740.64,7089.19,8988.28,45328,3718
2018,内蒙古自治区,17289.22,1753.82,6807.3,8728.1,68302,2534
2018,辽宁省,25315.35,2033.3,10025.1,13256.95,58007.5158,4359
2018,吉林省,15074.62,1160.75,6410.85,7503.02,55610.924,2704
2018,黑龙江省,16361.62,3000.96,4030.94,9329.72,43274.4056,3773
2018,上海市,32679.87,104.37,9732.54,22842.96,134982,2424
2018,江苏省,92595.4,4141.72,41248.52,47205.16,115168.408,8051
2018,浙江省,56197.15,1967.01,23505.88,30724.26,98643.4088,5737
2018,安徽省,30006.82,2638.01,13842.09,13526.72,47711.6644,6324
2018,福建省,35804.04,2379.82,17232.36,16191.86,91197.2491,3941
2018,江西省,21984.78,1877.33,10250.21,9857.24,47433.9457,4648
2018,山东省,76469.67,4950.52,33641.72,37877.43,76267.2567,10047
2018,河南省,48055.86,4289.38,22034.83,21731.65,50152.2229,9605
2018,湖北省,39366.55,3547.51,17088.95,18730.09,66615.7035,5917
2018,湖南省,36425.78,3083.59,14453.54,18888.65,52948.6035,6899
2018,广东省,97277.77,3831.44,40695.15,52751.18,86412,11346
2018,广西壮族自治区,20352.51,3019.37,8072.94,9260.2,41489.1652,4926
2018,海南省,4832.05,1000.11,1095.79,2736.15,51955.2922,934
2018,重庆市,20363.19,1378.2747,8328.79,10656.1253,65932.7242,3102
2018,四川省,40678.13,4426.66,15322.72,20928.75,48883.1701,8341
2018,贵州省,14806.45,2159.54,5755.54,6891.37,41243.5933,3600
2018,云南省,17881.12,2498.86,6957.44,8424.82,37136.2825,4830
2018,陕西省,24438.32,1830.19,12157.48,10450.65,63477.4749,3864
2018,甘肃省,8246.07,921.3048,2794.67,4530.0952,31336.1252,2637
2018,青海省,2865.23,268.1,1247.06,1350.07,47689.4526,603
2018,宁夏回族自治区,3705.18,279.85,1650.26,1775.07,54094.1675,688
2018,新疆维吾尔自治区,12199.08,1692.09,4922.97,5584.02,49474.7173,2487
2019,北京市,35371.28,113.69,5715.06,29542.53,164220,2154
2019,天津市,14104.28,185.23,4969.18,8949.87,90370.63,1562
2019,河北省,35104.52,3518.44,13597.26,17988.82,46347.89,7592
2019,山西省,17026.68,824.72,7453.09,8748.87,45724,3729
2019,内蒙古自治区,17212.53,1863.19,6818.88,8530.46,67852.13,2540
2019,辽宁省,24909.45,2177.77,9531.24,13200.44,57191,4352
2019,吉林省,11726.82,1287.32,4134.82,6304.68,43475,2691
2019,黑龙江省,13612.68,3182.45,3615.21,6815.03,36182.77,3751
2019,上海市,38155.32,103.88,10299.16,27752.28,157279,2428
2019,江苏省,99631.52,4296.28,44270.51,51064.73,123607,8070
2019,浙江省,62351.74,2097.38,26566.6,33687.76,107623.61,5850
2019,安徽省,37113.98,2915.7,15337.9,18860.38,58495.57,6366
2019,福建省,42395,2596.23,20581.74,19217.03,107139.25,3973
2019,江西省,24757.5,2057.56,10939.83,11760.11,53164,4666
2019,山东省,71067.53,5116.44,28310.92,37640.17,70652.62,10070
2019,河南省,54259.2,4635.4,23605.79,26018.01,56387.84,9640
2019,湖北省,45828.31,3809.09,19098.62,22920.6,77386.54,5927
2019,湖南省,39752.12,3646.95,14946.98,21158.19,57540.26,6918
2019,广东省,107671.07,4351.26,43546.43,59773.38,94172,11521
2019,广西壮族自治区,21237.14,3387.74,7077.43,10771.97,42964,4960
2019,海南省,5308.93,1080.36,1099.03,3129.54,56506.83,945
2019,重庆市,23605.77,1551.42,9496.84,12557.51,75828,3124
2019,四川省,46615.82,4807.24,17365.33,24443.25,55774,8375
2019,贵州省,16769.34,2280.56,6058.45,8430.33,46433,3623
2019,云南省,23223.75,3037.62,7961.58,12224.55,47944,4858
2019,陕西省,25793.17,1990.93,11980.75,11821.49,66649.02,3876
2019,甘肃省,8718.3,1050.48,2862.42,4805.4,32994.56,2647
2019,青海省,2965.95,301.9,1159.75,1504.3,48981.46,608
2019,宁夏回族自治区,3748.48,279.93,1584.72,1883.83,54217,695
2019,新疆维吾尔自治区,13597.11,1781.75,4795.5,7019.86,54280,2523
