,cf,ts,last_year
0,35.78017466576867,35.543200000000006,31.241
1,35.877680818703695,35.6401,31.1507
2,36.157573239602954,35.9181,30.8864
3,35.962333391321266,35.724199999999996,30.3064
4,35.9361582571351,35.69820000000001,29.2752
5,36.268174058426325,36.028,29.6361
6,35.91026061790362,35.6724,29.2042
7,35.19447699628309,34.9614,29.5522
8,35.46767765107146,35.232800000000005,28.9076
9,35.38969148251327,35.15529999999999,28.7852
10,35.4938504880596,35.2588,28.3533
11,35.38969148251327,35.15529999999999,30.1065
12,36.03390367649318,35.79529999999999,30.4804
13,35.363540921835515,35.12930000000001,29.9648
14,35.94283709067487,35.704800000000006,31.054
15,30.8496352578321,30.95970000000001,29.2415
16,31.004007959063728,31.114600000000003,28.7871
17,31.226940284183915,31.338299999999993,28.5811
18,31.741042139742376,31.8542,27.6906
19,32.404151277691156,32.5197,27.3636
20,32.88413434916937,33.0014,27.9572
21,33.56417270053082,33.683899999999994,29.4716
22,34.21006701425984,34.3321,29.3807
23,34.74171858275615,34.8656,29.4716
24,34.80434019197683,34.92840000000001,29.0173
25,34.8788240595229,35.00320000000001,29.0415
26,35.147466606041135,35.2728,28.2842
27,35.42736788895581,35.55369999999999,28.6115
28,35.42736788895581,35.55369999999999,29.5262
29,35.74736896230086,35.87479999999999,29.5867
30,34.90733968082989,35.0318,28.7993
31,33.40418389106836,33.523300000000006,28.3206
32,32.55254713008511,32.6687,27.7574
33,32.99278160899817,33.1104,28.1208
34,32.20973204793907,32.324600000000004,27.5452
35,31.706887192308827,31.820000000000007,28.3751
36,31.318366582479392,31.43,28.9264
37,31.924185853285266,32.038,29.1204
38,32.30708575122584,32.4223,29.096
39,32.27265935544711,32.3877,29.096
40,33.232899215941124,33.351400000000005,28.1086
41,33.827183103976225,33.9478,28.5933
42,34.107076922656745,34.22870000000001,29.2355
43,34.09579012862135,34.21739999999999,30.5076
44,33.35845944592009,33.4774,30.6712
45,33.18126831017282,33.299600000000005,31.1074
46,34.80481718630043,33.1678,30.6868
47,35.26908334023636,33.610200000000006,30.5429
48,36.05055785050923,34.3549,31.5669
49,37.0256669054548,35.2841,32.6747
50,36.42068646153006,34.707600000000006,32.1657
51,36.60861399716901,34.886700000000005,32.1357
52,36.76127154224761,35.0322,31.7766
53,36.22683886696823,34.52289999999999,31.6387
54,36.64985231758631,34.92600000000001,31.465
55,36.80246966210992,35.0715,31.6149
56,36.05622859928354,34.36030000000001,31.974
57,35.32194138392083,33.6606,32.489
58,35.4336835570714,33.76700000000001,32.0281
59,33.58298952642468,32.0034,32.4052
60,32.26107078512271,30.743700000000008,32.0698
61,32.67811598884251,31.141100000000005,32.1837
62,33.23047917330942,31.667499999999993,31.2796
63,33.365517493421805,31.796100000000006,31.6327
64,32.96013487489181,31.4098,31.5669
65,32.50781553298541,30.978800000000003,31.3214
66,32.2198479639762,30.704399999999993,29.9443
67,32.16099634753731,30.648299999999995,29.6748
68,32.09049808867705,30.581100000000003,29.9861
69,32.20222308478816,30.687600000000007,29.7766
70,31.93784479926151,30.435599999999997,30.1598
71,30.839081537816504,29.388499999999997,30.7766
72,30.80979531838387,29.360599999999994,29.8785
73,30.674756717392015,29.231999999999996,29.076
74,30.345558175849266,28.918200000000006,29.2376
75,30.38083125037109,28.951800000000002,29.2677
76,32.402094962416264,30.878000000000004,28.8845
77,39.26392736078463,37.69890000000001,38.3315
78,39.744855024183906,38.1607,38.2693
79,39.730588492779816,38.147,37.5235
80,39.14203464697617,37.5819,35.5341
81,38.28787470490573,36.7618,35.0526
82,38.28787470490573,36.7618,35.1223
83,37.16081118980322,35.6797,34.5629
84,36.47189747669049,35.01820000000001,35.612
