,cf,ts,last_year
22,33.57086173606645,33.6434,22.0515
23,34.46883519085147,34.5434,21.2897
24,35.21959155638412,35.29580000000001,19.987
25,35.577530529953755,35.6545,18.7789
26,35.54236870542887,35.6192,18.0803
27,35.2616635476389,35.3379,18.3823
28,27.897407254214706,27.792999999999992,17.3004
29,27.070088243811398,26.9688,16.3087
30,26.857831333428535,26.7573,15.7904
31,27.053702719271858,26.9525,16.127
32,27.46181443368357,27.359099999999998,16.0043
33,27.989920544240114,27.8852,15.5182
34,28.19662916024228,28.091100000000004,14.8669
35,28.31082650546013,28.204899999999995,14.6073
36,27.99521496903897,27.8905,14.5365
37,28.96949491532558,28.861099999999997,14.4374
38,28.648355611666116,28.541199999999996,14.8527
39,28.545003981036118,28.438199999999995,15.5229
40,28.898665699882827,28.7905,15.9902
41,29.42122912938983,29.3112,16.9105
42,29.17619645081373,29.067000000000007,17.3872
43,28.588357138817127,28.481399999999994,18.029
44,29.230664683629875,29.121299999999998,18.8031
45,28.953109552308014,28.8448,19.0154
46,30.008828686249903,29.896599999999996,19.511
47,30.63475572912633,30.520100000000003,19.5912
48,30.13942098649828,30.026599999999995,20.1104
49,30.199401874587803,30.08640000000001,21.4036
50,29.99800210775446,29.885799999999996,22.8289
51,30.019898078140972,29.9076,23.131
52,30.38997619680933,30.276299999999992,22.7251
53,30.42249202549414,30.3087,22.7581
54,30.29745718313803,30.1841,22.574
55,30.036048738023133,29.9237,22.9799
56,29.39400297880977,29.284000000000006,21.8095
57,30.27023904488579,30.157,22.659
58,30.482494986528444,30.36840000000001,22.2531
59,30.34384746178772,30.4245,28.7979
60,29.15242672963313,29.2299,29.1362
61,28.159887176640865,28.234700000000007,28.2877
62,28.04181993409972,28.116300000000003,28.1811
63,28.707303281141492,28.7836,26.6384
64,28.707303281141492,28.7836,26.591
65,28.771515137132383,28.847999999999995,26.3536
66,28.320936792498443,28.396200000000004,26.6265
67,27.9936500354343,28.06800000000001,27.3029
68,28.60526798418444,28.6813,27.0478
69,28.760900424682955,28.8373,26.7097
70,28.149014389873066,28.223799999999997,25.4698
71,28.052432715937087,28.127,25.3926
72,26.63599052549436,26.706799999999998,25.6951
73,26.373149017995285,26.443300000000004,25.9265
74,26.142446091770797,26.211899999999996,26.2767
75,25.959885275916847,26.028900000000004,25.6891
76,25.57890402151574,25.646899999999995,25.8791
77,24.46818340155449,24.5332,25.796
78,23.947677546292304,24.0113,26.6742
79,22.574033045054428,22.633999999999997,25.9978
80,21.409667460106085,21.4666,26.235
81,20.615534338203624,20.6703,26.4783
82,19.644303642473073,19.696499999999997,26.1935
83,19.41357356923666,19.465200000000003,26.3833
84,19.070154831398845,19.120800000000003,25.5112
85,18.97356837116891,19.024,26.3003
86,18.233088780333663,18.2815,26.7452
87,18.367256038474608,18.4161,26.158
88,18.184794500992666,18.233100000000004,25.8197
89,17.92725072295867,17.974899999999998,25.8434
90,17.748421280940953,17.7956,27.059
91,17.68433757653348,17.731300000000005,27.2229
92,17.59890781832238,17.645700000000005,26.1891
93,17.57754500979527,17.624199999999995,26.5862
94,17.51882577893083,17.5654,26.4412
95,17.502812431812995,17.5493,25.937
96,17.406694140297407,17.452900000000003,26.3341
97,17.363979794744637,17.410099999999996,26.5295
98,17.230482631482822,17.276300000000003,27.1093
99,17.230482631482822,17.276300000000003,27.7271
100,16.920803086593484,16.9658,28.4014
101,17.16641645251638,17.211999999999996,27.7522
102,17.16641645251638,17.211999999999996,27.9728
103,17.24118085016752,17.287,27.519
104,17.321264253586495,17.367300000000004,27.204
105,16.984875611696587,17.030000000000005,25.937
106,17.46542978825439,17.511800000000004,24.626
107,17.230482631482822,17.276300000000003,25.3383
108,17.342631140187937,17.3887,25.7667
109,17.90327983774688,17.9508,24.7647
110,18.341098934493232,18.389799999999997,26.0126
111,18.100831306562423,18.148899999999998,25.2058
112,17.695032782025066,17.742000000000004,25.6407
113,18.62409584894192,18.673600000000004,25.4833
114,19.350259342911222,19.401699999999998,26.1451
115,19.75072308594538,19.803200000000004,25.7038
116,18.939104644821178,18.9894,25.9119
117,18.68282884586533,18.7325,24.9599
118,19.93759722972093,19.990600000000004,25.2941
119,23.797534081171207,23.706900000000005,24.4621
120,24.41027177917221,24.317299999999996,26.2121
121,25.25360615644069,25.1574,24.3378
122,25.754308898035823,25.656200000000002,24.7196
123,25.04276421518635,24.947399999999995,26.0353
124,26.294573524436835,26.194400000000005,26.502
125,25.62254295382278,25.5249,26.2475
126,25.115207867774533,25.019500000000004,27.4497
