,unit_weights
Anhui,5.712664214621777e-10
Beijing,0.04009507408394624
Chongqing,9.252632021945768e-11
Fujian,0.0738887620202872
Gansu,3.0645364846183106e-10
Guangdong,0.024049216768549184
Guangxi,1.2487111773601856e-10
Guizhou,5.5348964109754134e-11
Hainan,6.890787290585253e-09
Hebei,0.004015937234490236
Heilongjiang,0.012962658039653397
Henan,2.8783233625080757e-08
Hubei,1.1194951444213574e-10
Hunan,0.026738382363605612
Inner Mongolia,0.027376554842039033
Jiangsu,4.754681023054698e-10
Jiangxi,0.0244170604354641
Jilin,0.046236259134507164
Liaoning,0.04385492059192362
Ningxia,0.020240919668351728
Qinghai,7.779295978284852e-11
Shaanxi,1.0435421275976817e-09
Shandong,0.005356453309390497
Shanghai,6.200357220606773e-10
Shanxi,0.03227198176618685
Sichuan,8.472388453619315e-11
Tianjin,0.014520505618287181
Xinjiang,0.020036850151094986
Yunnan,3.2892315710084616e-11
Zhejiang,2.9991943566318854e-10
Haerbin,0.012962619291097934
Beijing 1,0.04009507408394624
Guangzhou,0.024049190687224813
Guangzhou 1,0.024049190687224813
Tianjin 1,0.014520505618287181
Tianjin 2,0.014520505618287181
Huhehaote,0.027376519711060074
Huhehaote 1,0.027376519711060074
Shijiazhuang,0.004015921950819803
Shenzhen,0.024049189105562765
Shenzhen 1,0.024049189105562765
Xian,1.042606027112882e-09
Chengdu,8.375218505863877e-11
Anyang,2.8773482345548074e-08
Langfang,0.004015911679463242
Quanzhou,0.07388865484757587
Nanchang,0.024416976343122693
Tangshan,0.004015931870662286
Guangan,8.531270568127484e-11
Suuzhou,5.691151591253267e-10
Beihai,1.228511401223494e-10
Guiyang,5.415488294914783e-11
Qingdao,0.005356434582519145
Wuhan,1.1144203935191226e-10
Hunan 1,0.026738382363605612
Tianjin 3,0.014520505618287181
Chongqing 1,9.252632021945768e-11
Fujian 1,0.07388877650938068
Heilongjiang 1,0.012962662841555258
Heilongjiang 2,0.012962662841555258
Shanghai 1,6.200357220606773e-10
Jilin 1,0.046236259134507164
Zhengzhou,2.87867041387115e-08
Shijiazhuang 1,0.004015921950819803
Nanjing,4.744477351807964e-10
Gansu 1,3.0645364846183106e-10
Dalian 1,0.04385485665015989
Suzhou,4.74890705001523e-10
