date,time_weights
2021-07-30,-2.3098386587281993e-10
2021-07-31,-2.383676457396428e-10
2021-08-01,0.005524975526292628
2021-08-02,0.00900750201734572
2021-08-03,0.010261411923139011
2021-08-04,0.002107652942939327
2021-08-05,0.00659201995610206
2021-08-06,0.00912577538497871
2021-08-07,0.005189341767495847
2021-08-08,0.002319561567117908
2021-08-09,0.006805459569067697
2021-08-10,8.635764576231852e-10
2021-08-11,0.0062755181051113666
2021-08-12,0.00864611929932876
2021-08-13,0.005037022241400792
2021-08-14,0.001980867663623245
2021-08-15,0.008498199534617204
2021-08-16,0.008426017617408365
2021-08-17,2.0438728319703842e-10
2021-08-18,0.0031269278390590833
2021-08-19,0.002327987871764533
2021-08-20,0.0024123396222994423
2021-08-21,0.00543221176328692
2021-08-22,0.00605672541533344
2021-08-23,0.002039133294476187
2021-08-24,0.009030895702163196
2021-08-25,0.004804780127924972
2021-08-26,0.011489621135130742
2021-08-27,0.004662135052062912
2021-08-28,0.0013124554501874964
2021-08-29,2.532706847998294e-09
2021-08-30,6.598610693099805e-11
2021-08-31,7.564477458747395e-11
2021-09-01,0.08214565898662969
2021-09-02,0.08428343659602189
2021-09-03,0.08263929136728869
2021-09-04,0.0801743500830476
2021-09-05,0.08342207602383439
2021-09-06,0.08342207602383452
2021-09-07,0.08497649614381698
2021-09-08,0.09250123877937665
2021-09-09,0.09035197838992501
2021-09-10,0.08759073593955272
