,unit_weights
Anhui,0.014504675136245437
Beijing,0.014064082419473685
Chongqing,0.014718872344886915
Fujian,0.013921127008067259
Gansu,0.014615771599577698
Guangdong,0.014544495311153104
Guangxi,0.014795382012766015
Guizhou,0.014858253479456011
Hainan,0.014690972145690626
Hebei,0.01454127322959182
Heilongjiang,0.014560117198129583
Henan,0.01476030152148317
Hubei,0.015167817583188786
Inner Mongolia,0.014394654067090512
Jiangsu,0.014500602509317898
Jiangxi,0.014572845673224416
Jilin,0.014403105687813587
Liaoning,0.014402745638384371
Ningxia,0.014712657707528805
Qinghai,0.014931643148616905
Shaanxi,0.014554453617939176
Shandong,0.014550219807074613
Shanghai,0.014552679304048044
Shanxi,0.01450712902800202
Sichuan,0.01387271839179359
Tianjin,0.014137391573258181
Xinjiang,0.014673715888502529
Yunnan,0.015932462092405893
Zhejiang,0.014413397592040087
Haerbin,0.014560116639097639
Beijing 1,0.014064082419473685
Guangzhou,0.014544495697752916
Guangzhou 1,0.014544495697752916
Tianjin 1,0.014137391573258181
Tianjin 2,0.014137391573258181
Huhehaote,0.014394654932081929
Huhehaote 1,0.014394654932081929
Shijiazhuang,0.014541273594427851
Shenzhen,0.014544495697882262
Shenzhen 1,0.014544495697882262
Xian,0.014554454048518075
Chengdu,0.013872718410905054
Anyang,0.014760300508453296
Langfang,0.014541273320075643
Quanzhou,0.01392112782655192
Nanchang,0.014572844483568806
Tangshan,0.014541273545359059
Guangan,0.013872744097679668
Suuzhou,0.014504673483189153
Beihai,0.014795377902541486
Guiyang,0.014858251557603393
Qingdao,0.01455022063364609
Wuhan,0.015167817563520503
Hunan 1,0.014105380468732883
Tianjin 3,0.014137391573258181
Chongqing 1,0.014718872344886915
Fujian 1,0.013921126869102594
Heilongjiang 1,0.014560117104730557
Heilongjiang 2,0.014560117104730557
Beijing 2,0.014064082419473685
Wulumuqi,0.014673716123155755
Dalian,0.01440274593769466
Shanghai 1,0.014552679304048044
Beijing 3,0.014064082419473685
Jilin 1,0.014403105687813587
Shijiazhuang 1,0.014541273594427851
Gansu 1,0.014615771599577698
Dalian 1,0.014402745935762195
Suzhou,0.014500602959813392
