,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,哈密市,650500,8.700296727421948
1,2002,新疆维吾尔自治区,650000,哈密市,650500,9.070156769094384
2,2003,新疆维吾尔自治区,650000,哈密市,650500,9.284688860643898
3,2004,新疆维吾尔自治区,650000,哈密市,650500,10.275589276981185
4,2005,新疆维吾尔自治区,650000,哈密市,650500,9.904335979614984
5,2006,新疆维吾尔自治区,650000,哈密市,650500,10.463439841598744
6,2007,新疆维吾尔自治区,650000,哈密市,650500,10.80891038764797
7,2008,新疆维吾尔自治区,650000,哈密市,650500,10.635063083344296
8,2009,新疆维吾尔自治区,650000,哈密市,650500,10.47098429112833
9,2010,新疆维吾尔自治区,650000,哈密市,650500,10.036160761403943
10,2011,新疆维吾尔自治区,650000,哈密市,650500,10.197227475797634
11,2012,新疆维吾尔自治区,650000,哈密市,650500,9.86089367291959
12,2013,新疆维吾尔自治区,650000,哈密市,650500,10.777742710817398
13,2014,新疆维吾尔自治区,650000,哈密市,650500,10.087297642755043
14,2015,新疆维吾尔自治区,650000,哈密市,650500,10.924572213930164
15,2016,新疆维吾尔自治区,650000,哈密市,650500,10.993829715149316
16,2017,新疆维吾尔自治区,650000,哈密市,650500,11.204025632253794
17,2018,新疆维吾尔自治区,650000,哈密市,650500,10.095834773774849
18,2019,新疆维吾尔自治区,650000,哈密市,650500,11.003744787871602
19,2020,新疆维吾尔自治区,650000,哈密市,650500,10.453768996051435
20,2021,新疆维吾尔自治区,650000,哈密市,650500,10.869333667328783
21,2022,新疆维吾尔自治区,650000,哈密市,650500,10.082630681060207
