,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,河北省,130000,秦皇岛市,130300,10.642716004783155
1,2002,河北省,130000,秦皇岛市,130300,11.128614965880132
2,2003,河北省,130000,秦皇岛市,130300,10.891626736569046
3,2004,河北省,130000,秦皇岛市,130300,11.10753699605987
4,2005,河北省,130000,秦皇岛市,130300,10.355646024965576
5,2006,河北省,130000,秦皇岛市,130300,10.920886966991963
6,2007,河北省,130000,秦皇岛市,130300,11.357437147483047
7,2008,河北省,130000,秦皇岛市,130300,10.834802120982475
8,2009,河北省,130000,秦皇岛市,130300,10.882725103740915
9,2010,河北省,130000,秦皇岛市,130300,10.074160256826769
10,2011,河北省,130000,秦皇岛市,130300,10.850377146001437
11,2012,河北省,130000,秦皇岛市,130300,10.047814794303546
12,2013,河北省,130000,秦皇岛市,130300,10.37861429746503
13,2014,河北省,130000,秦皇岛市,130300,11.537859762763269
14,2015,河北省,130000,秦皇岛市,130300,11.377652509655464
15,2016,河北省,130000,秦皇岛市,130300,11.264159177564286
16,2017,河北省,130000,秦皇岛市,130300,11.756082090601558
17,2018,河北省,130000,秦皇岛市,130300,11.148882295493111
18,2019,河北省,130000,秦皇岛市,130300,11.812949764061502
19,2020,河北省,130000,秦皇岛市,130300,11.641285388640789
20,2021,河北省,130000,秦皇岛市,130300,11.351094427423662
21,2022,河北省,130000,秦皇岛市,130300,8.729846661775783
