,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,合肥市,340100,16.24595642459906
1,2002,安徽省,340000,合肥市,340100,16.489111133552246
2,2003,安徽省,340000,合肥市,340100,15.775834179894517
3,2004,安徽省,340000,合肥市,340100,16.495665252386186
4,2005,安徽省,340000,合肥市,340100,16.036659807939184
5,2006,安徽省,340000,合肥市,340100,16.792092622337712
6,2007,安徽省,340000,合肥市,340100,16.988549099433378
7,2008,安徽省,340000,合肥市,340100,15.90558725135578
8,2009,安徽省,340000,合肥市,340100,16.122222638441887
9,2010,安徽省,340000,合肥市,340100,16.098571466694743
10,2011,安徽省,340000,合肥市,340100,15.849439086748989
11,2012,安徽省,340000,合肥市,340100,15.976851069715524
12,2013,安徽省,340000,合肥市,340100,16.486752818675296
13,2014,安徽省,340000,合肥市,340100,16.03226609156519
14,2015,安徽省,340000,合肥市,340100,16.018384628404178
15,2016,安徽省,340000,合肥市,340100,16.431212135185245
16,2017,安徽省,340000,合肥市,340100,16.697736632795216
17,2018,安徽省,340000,合肥市,340100,16.612614741094536
18,2019,安徽省,340000,合肥市,340100,16.59201145746354
19,2020,安徽省,340000,合肥市,340100,16.589733635235298
20,2021,安徽省,340000,合肥市,340100,16.995075998289348
21,2022,安徽省,340000,合肥市,340100,14.74332597984845
