,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山西省,140000,长治市,140400,12.175568860091952
1,2002,山西省,140000,长治市,140400,12.289974711682712
2,2003,山西省,140000,长治市,140400,11.327569880214435
3,2004,山西省,140000,长治市,140400,11.976525565465662
4,2005,山西省,140000,长治市,140400,11.890726652885013
5,2006,山西省,140000,长治市,140400,12.511709532992732
6,2007,山西省,140000,长治市,140400,12.38854852445273
7,2008,山西省,140000,长治市,140400,11.706427802411383
8,2009,山西省,140000,长治市,140400,11.82187767233252
9,2010,山西省,140000,长治市,140400,11.751882561934082
10,2011,山西省,140000,长治市,140400,11.401775818056118
11,2012,山西省,140000,长治市,140400,11.365009877547092
12,2013,山西省,140000,长治市,140400,12.42061959897222
13,2014,山西省,140000,长治市,140400,12.384398137093932
14,2015,山西省,140000,长治市,140400,12.41932515154407
15,2016,山西省,140000,长治市,140400,12.53161823518708
16,2017,山西省,140000,长治市,140400,12.790740609920196
17,2018,山西省,140000,长治市,140400,12.656960894732196
18,2019,山西省,140000,长治市,140400,12.962722299481136
19,2020,山西省,140000,长治市,140400,12.61141883086554
20,2021,山西省,140000,长治市,140400,12.982893494669865
21,2022,山西省,140000,长治市,140400,11.199933267344624
