,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,吉林省,220000,四平市,220300,6.879864612612482
1,2002,吉林省,220000,四平市,220300,7.708324902572271
2,2003,吉林省,220000,四平市,220300,7.829956240035105
3,2004,吉林省,220000,四平市,220300,7.832083451865697
4,2005,吉林省,220000,四平市,220300,6.458528157312885
5,2006,吉林省,220000,四平市,220300,7.215732270659628
6,2007,吉林省,220000,四平市,220300,8.194142755561588
7,2008,吉林省,220000,四平市,220300,7.673258708326681
8,2009,吉林省,220000,四平市,220300,6.740245888362421
9,2010,吉林省,220000,四平市,220300,5.997633297017589
10,2011,吉林省,220000,四平市,220300,6.592065991152825
11,2012,吉林省,220000,四平市,220300,5.96140411008286
12,2013,吉林省,220000,四平市,220300,6.324156791650887
13,2014,吉林省,220000,四平市,220300,7.744167892578996
14,2015,吉林省,220000,四平市,220300,7.709973784149363
15,2016,吉林省,220000,四平市,220300,7.054643044298402
16,2017,吉林省,220000,四平市,220300,7.413456866180673
17,2018,吉林省,220000,四平市,220300,7.112204700322354
18,2019,吉林省,220000,四平市,220300,7.902149892806709
19,2020,吉林省,220000,四平市,220300,7.384651562799473
20,2021,吉林省,220000,四平市,220300,7.533055113704864
21,2022,吉林省,220000,四平市,220300,4.308278673627986
