,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山西省,140000,阳泉市,140300,10.794635928685056
1,2002,山西省,140000,阳泉市,140300,10.936658818742034
2,2003,山西省,140000,阳泉市,140300,10.00853253824553
3,2004,山西省,140000,阳泉市,140300,10.542399626959543
4,2005,山西省,140000,阳泉市,140300,10.5829957037806
5,2006,山西省,140000,阳泉市,140300,11.249227158940997
6,2007,山西省,140000,阳泉市,140300,11.38380778304808
7,2008,山西省,140000,阳泉市,140300,10.596677223293712
8,2009,山西省,140000,阳泉市,140300,10.60446047714593
9,2010,山西省,140000,阳泉市,140300,10.36842204883142
10,2011,山西省,140000,阳泉市,140300,10.22270985903962
11,2012,山西省,140000,阳泉市,140300,10.002334008825416
12,2013,山西省,140000,阳泉市,140300,10.811128633753087
13,2014,山西省,140000,阳泉市,140300,11.16727903906438
14,2015,山西省,140000,阳泉市,140300,11.062851733599183
15,2016,山西省,140000,阳泉市,140300,11.057616271591884
16,2017,山西省,140000,阳泉市,140300,11.402496213746623
17,2018,山西省,140000,阳泉市,140300,11.111564092668914
18,2019,山西省,140000,阳泉市,140300,11.490653518197815
19,2020,山西省,140000,阳泉市,140300,11.157405598452144
20,2021,山西省,140000,阳泉市,140300,11.561037057775936
21,2022,山西省,140000,阳泉市,140300,9.612421691146388
