,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,西藏自治区,540000,日喀则市,540200,4.119812336342895
1,2002,西藏自治区,540000,日喀则市,540200,3.769147614646097
2,2003,西藏自治区,540000,日喀则市,540200,3.915895390176268
3,2004,西藏自治区,540000,日喀则市,540200,3.9916249083746056
4,2005,西藏自治区,540000,日喀则市,540200,4.038154706375378
5,2006,西藏自治区,540000,日喀则市,540200,4.670136000745619
6,2007,西藏自治区,540000,日喀则市,540200,4.691810556001838
7,2008,西藏自治区,540000,日喀则市,540200,4.089946881180398
8,2009,西藏自治区,540000,日喀则市,540200,4.880368346973718
9,2010,西藏自治区,540000,日喀则市,540200,4.784979900036283
10,2011,西藏自治区,540000,日喀则市,540200,3.997797079261793
11,2012,西藏自治区,540000,日喀则市,540200,4.00365147913548
12,2013,西藏自治区,540000,日喀则市,540200,4.016024260939084
13,2014,西藏自治区,540000,日喀则市,540200,4.277533264122631
14,2015,西藏自治区,540000,日喀则市,540200,4.3879512539407175
15,2016,西藏自治区,540000,日喀则市,540200,5.012681060264475
16,2017,西藏自治区,540000,日喀则市,540200,4.712465515322532
17,2018,西藏自治区,540000,日喀则市,540200,4.346502120852603
18,2019,西藏自治区,540000,日喀则市,540200,4.338139007332985
19,2020,西藏自治区,540000,日喀则市,540200,4.536143124044243
20,2021,西藏自治区,540000,日喀则市,540200,4.869573747841355
21,2022,西藏自治区,540000,日喀则市,540200,3.013695190924102
