,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,云南省,530000,昆明市,530100,15.96290318895374
1,2002,云南省,530000,昆明市,530100,16.046406387311183
2,2003,云南省,530000,昆明市,530100,16.408752831871443
3,2004,云南省,530000,昆明市,530100,15.502107877945411
4,2005,云南省,530000,昆明市,530100,16.26741701662487
5,2006,云南省,530000,昆明市,530100,16.32543779084376
6,2007,云南省,530000,昆明市,530100,16.12992505619353
7,2008,云南省,530000,昆明市,530100,15.946029399827388
8,2009,云南省,530000,昆明市,530100,16.86934214366988
9,2010,云南省,530000,昆明市,530100,17.08652458081228
10,2011,云南省,530000,昆明市,530100,16.071983695283297
11,2012,云南省,530000,昆明市,530100,16.91520386477527
12,2013,云南省,530000,昆明市,530100,16.31854981340151
13,2014,云南省,530000,昆明市,530100,16.43453015994118
14,2015,云南省,530000,昆明市,530100,16.401539589679484
15,2016,云南省,530000,昆明市,530100,16.054248897841624
16,2017,云南省,530000,昆明市,530100,16.000650853735834
17,2018,云南省,530000,昆明市,530100,16.000787968282587
18,2019,云南省,530000,昆明市,530100,17.18065593474048
19,2020,云南省,530000,昆明市,530100,16.624455974126295
20,2021,云南省,530000,昆明市,530100,16.735167922992787
21,2022,云南省,530000,昆明市,530100,15.039822192594364
