,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,青岛市,370200,13.448698657474464
1,2002,山东省,370000,青岛市,370200,13.859350793018407
2,2003,山东省,370000,青岛市,370200,13.007578823344373
3,2004,山东省,370000,青岛市,370200,14.00385501589391
4,2005,山东省,370000,青岛市,370200,13.109160194826936
5,2006,山东省,370000,青岛市,370200,13.871054395918698
6,2007,山东省,370000,青岛市,370200,14.018895514534387
7,2008,山东省,370000,青岛市,370200,13.108896882840968
8,2009,山东省,370000,青岛市,370200,13.358612807153138
9,2010,山东省,370000,青岛市,370200,12.805935395569598
10,2011,山东省,370000,青岛市,370200,12.755526006896313
11,2012,山东省,370000,青岛市,370200,12.804998851754789
12,2013,山东省,370000,青岛市,370200,13.18031889401695
13,2014,山东省,370000,青岛市,370200,14.015087244384889
14,2015,山东省,370000,青岛市,370200,13.88436452576813
15,2016,山东省,370000,青岛市,370200,14.053789878657936
16,2017,山东省,370000,青岛市,370200,14.293997103880814
17,2018,山东省,370000,青岛市,370200,13.748778045087496
18,2019,山东省,370000,青岛市,370200,14.25272613529421
19,2020,山东省,370000,青岛市,370200,13.921977659671962
20,2021,山东省,370000,青岛市,370200,14.210379988416506
21,2022,山东省,370000,青岛市,370200,11.043158969056734
