,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,内蒙古自治区,150000,赤峰市,150400,6.422960498655545
1,2002,内蒙古自治区,150000,赤峰市,150400,6.94786582735356
2,2003,内蒙古自治区,150000,赤峰市,150400,6.88427330259099
3,2004,内蒙古自治区,150000,赤峰市,150400,7.092660731869606
4,2005,内蒙古自治区,150000,赤峰市,150400,6.285030825567776
5,2006,内蒙古自治区,150000,赤峰市,150400,6.707163181171977
6,2007,内蒙古自治区,150000,赤峰市,150400,7.7455100733054865
7,2008,内蒙古自治区,150000,赤峰市,150400,7.108214043172979
8,2009,内蒙古自治区,150000,赤峰市,150400,6.643428306517767
9,2010,内蒙古自治区,150000,赤峰市,150400,5.779480038937965
10,2011,内蒙古自治区,150000,赤峰市,150400,6.366203064072862
11,2012,内蒙古自治区,150000,赤峰市,150400,5.316105028942405
12,2013,内蒙古自治区,150000,赤峰市,150400,6.193395495871791
13,2014,内蒙古自治区,150000,赤峰市,150400,7.1675059394117895
14,2015,内蒙古自治区,150000,赤峰市,150400,7.0459061385628345
15,2016,内蒙古自治区,150000,赤峰市,150400,6.685765165421086
16,2017,内蒙古自治区,150000,赤峰市,150400,7.228748863936107
17,2018,内蒙古自治区,150000,赤峰市,150400,6.867783241733712
18,2019,内蒙古自治区,150000,赤峰市,150400,7.383469323054324
19,2020,内蒙古自治区,150000,赤峰市,150400,6.7782166902793
20,2021,内蒙古自治区,150000,赤峰市,150400,6.948767155858967
21,2022,内蒙古自治区,150000,赤峰市,150400,4.067801564704189
