,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,湖北省,420000,仙桃市,429004,17.479977804533515
1,2002,湖北省,420000,仙桃市,429004,17.466139601256433
2,2003,湖北省,420000,仙桃市,429004,16.893183392134954
3,2004,湖北省,420000,仙桃市,429004,17.63619510470654
4,2005,湖北省,420000,仙桃市,429004,17.195524931117017
5,2006,湖北省,420000,仙桃市,429004,17.821778782815795
6,2007,湖北省,420000,仙桃市,429004,17.984482643668986
7,2008,湖北省,420000,仙桃市,429004,17.36200776438747
8,2009,湖北省,420000,仙桃市,429004,17.48825371040193
9,2010,湖北省,420000,仙桃市,429004,17.254556977005638
10,2011,湖北省,420000,仙桃市,429004,17.012472765787926
11,2012,湖北省,420000,仙桃市,429004,16.76985341497507
12,2013,湖北省,420000,仙桃市,429004,17.961398160518268
13,2014,湖北省,420000,仙桃市,429004,17.366800523672676
14,2015,湖北省,420000,仙桃市,429004,17.398740582849015
15,2016,湖北省,420000,仙桃市,429004,17.615093292003657
16,2017,湖北省,420000,仙桃市,429004,17.700524419110643
17,2018,湖北省,420000,仙桃市,429004,17.9041910368239
18,2019,湖北省,420000,仙桃市,429004,17.912077974098604
19,2020,湖北省,420000,仙桃市,429004,17.569649821816125
20,2021,湖北省,420000,仙桃市,429004,18.164192589751966
21,2022,湖北省,420000,仙桃市,429004,15.550194803417376
