,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,江门市,440700,23.10449405278452
1,2002,广东省,440000,江门市,440700,23.32277355555165
2,2003,广东省,440000,江门市,440700,23.30613495491289
3,2004,广东省,440000,江门市,440700,23.022920467023532
4,2005,广东省,440000,江门市,440700,22.78862232515516
5,2006,广东省,440000,江门市,440700,23.265438549410607
6,2007,广东省,440000,江门市,440700,23.24957362351436
7,2008,广东省,440000,江门市,440700,22.45199587368088
8,2009,广东省,440000,江门市,440700,23.10103939084069
9,2010,广东省,440000,江门市,440700,22.867490879205903
10,2011,广东省,440000,江门市,440700,22.452632889549346
11,2012,广东省,440000,江门市,440700,22.909798293559195
12,2013,广东省,440000,江门市,440700,22.954116954266784
13,2014,广东省,440000,江门市,440700,23.093423161227832
14,2015,广东省,440000,江门市,440700,23.7713529562692
15,2016,广东省,440000,江门市,440700,23.19164820269729
16,2017,广东省,440000,江门市,440700,23.377464664817847
17,2018,广东省,440000,江门市,440700,23.217845131537697
18,2019,广东省,440000,江门市,440700,24.017773743734107
19,2020,广东省,440000,江门市,440700,23.761329163499585
20,2021,广东省,440000,江门市,440700,23.932019067183123
21,2022,广东省,440000,江门市,440700,21.300123340672968
