,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,胡杨河市,659010,7.739591162604586
1,2002,新疆维吾尔自治区,650000,胡杨河市,659010,7.928149451402695
2,2003,新疆维吾尔自治区,650000,胡杨河市,659010,7.260305193939168
3,2004,新疆维吾尔自治区,650000,胡杨河市,659010,8.03214870250779
4,2005,新疆维吾尔自治区,650000,胡杨河市,659010,7.112389482456609
5,2006,新疆维吾尔自治区,650000,胡杨河市,659010,8.127655621033908
6,2007,新疆维吾尔自治区,650000,胡杨河市,659010,8.32865341001004
7,2008,新疆维吾尔自治区,650000,胡杨河市,659010,8.501487098273653
8,2009,新疆维吾尔自治区,650000,胡杨河市,659010,7.809592264043239
9,2010,新疆维吾尔自治区,650000,胡杨河市,659010,7.096678932900395
10,2011,新疆维吾尔自治区,650000,胡杨河市,659010,7.120091271463612
11,2012,新疆维吾尔自治区,650000,胡杨河市,659010,6.934481199855249
12,2013,新疆维吾尔自治区,650000,胡杨河市,659010,7.990693166853082
13,2014,新疆维吾尔自治区,650000,胡杨河市,659010,6.918132693254936
14,2015,新疆维吾尔自治区,650000,胡杨河市,659010,8.419379505272826
15,2016,新疆维吾尔自治区,650000,胡杨河市,659010,7.6892547566406515
16,2017,新疆维吾尔自治区,650000,胡杨河市,659010,7.901625876201098
17,2018,新疆维吾尔自治区,650000,胡杨河市,659010,6.9958071050855
18,2019,新疆维吾尔自治区,650000,胡杨河市,659010,7.561278307804836
19,2020,新疆维吾尔自治区,650000,胡杨河市,659010,7.747556239097341
20,2021,新疆维吾尔自治区,650000,胡杨河市,659010,7.864940741204436
21,2022,新疆维吾尔自治区,650000,胡杨河市,659010,6.937517848800675
