,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,云南省,530000,大理白族自治州,532900,16.01671841051705
1,2002,云南省,530000,大理白族自治州,532900,15.95795594906838
2,2003,云南省,530000,大理白族自治州,532900,16.233398973698137
3,2004,云南省,530000,大理白族自治州,532900,15.782817292224658
4,2005,云南省,530000,大理白族自治州,532900,16.563983441971047
5,2006,云南省,530000,大理白族自治州,532900,16.51673121126635
6,2007,云南省,530000,大理白族自治州,532900,15.828638106733573
7,2008,云南省,530000,大理白族自治州,532900,15.930316436524508
8,2009,云南省,530000,大理白族自治州,532900,16.79341600771677
9,2010,云南省,530000,大理白族自治州,532900,16.75186286827279
10,2011,云南省,530000,大理白族自治州,532900,16.19296271999135
11,2012,云南省,530000,大理白族自治州,532900,16.771133174614093
12,2013,云南省,530000,大理白族自治州,532900,16.426551950004992
13,2014,云南省,530000,大理白族自治州,532900,16.842156541884098
14,2015,云南省,530000,大理白族自治州,532900,16.619481301744568
15,2016,云南省,530000,大理白族自治州,532900,16.48760080211704
16,2017,云南省,530000,大理白族自治州,532900,16.606344253904503
17,2018,云南省,530000,大理白族自治州,532900,16.35916060226687
18,2019,云南省,530000,大理白族自治州,532900,17.035821678703662
19,2020,云南省,530000,大理白族自治州,532900,16.80728646640113
20,2021,云南省,530000,大理白族自治州,532900,16.898113911415106
21,2022,云南省,530000,大理白族自治州,532900,15.09754305002871
