,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,青海省,630000,黄南藏族自治州,632300,2.118578046546064
1,2002,青海省,630000,黄南藏族自治州,632300,2.3189102697622257
2,2003,青海省,630000,黄南藏族自治州,632300,2.677651068840966
3,2004,青海省,630000,黄南藏族自治州,632300,1.959947793705964
4,2005,青海省,630000,黄南藏族自治州,632300,2.300338674606178
5,2006,青海省,630000,黄南藏族自治州,632300,2.837091166830981
6,2007,青海省,630000,黄南藏族自治州,632300,2.447820519208356
7,2008,青海省,630000,黄南藏族自治州,632300,1.9631934153246715
8,2009,青海省,630000,黄南藏族自治州,632300,2.7767792801252944
9,2010,青海省,630000,黄南藏族自治州,632300,2.7302463921190303
10,2011,青海省,630000,黄南藏族自治州,632300,2.2051254812534857
11,2012,青海省,630000,黄南藏族自治州,632300,2.120148718867424
12,2013,青海省,630000,黄南藏族自治州,632300,2.57755436396726
13,2014,青海省,630000,黄南藏族自治州,632300,2.559816982918201
14,2015,青海省,630000,黄南藏族自治州,632300,2.661043429126716
15,2016,青海省,630000,黄南藏族自治州,632300,3.024762800606318
16,2017,青海省,630000,黄南藏族自治州,632300,2.7672515718825874
17,2018,青海省,630000,黄南藏族自治州,632300,2.729795007690686
18,2019,青海省,630000,黄南藏族自治州,632300,2.59321001496596
19,2020,青海省,630000,黄南藏族自治州,632300,2.5536003476980453
20,2021,青海省,630000,黄南藏族自治州,632300,2.7582276364711755
21,2022,青海省,630000,黄南藏族自治州,632300,0.926179945096864
