,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,西藏自治区,540000,拉萨市,540100,5.765578579195583
1,2002,西藏自治区,540000,拉萨市,540100,5.577433212339481
2,2003,西藏自治区,540000,拉萨市,540100,5.797659242316453
3,2004,西藏自治区,540000,拉萨市,540100,5.641303435201294
4,2005,西藏自治区,540000,拉萨市,540100,6.133984273769233
5,2006,西藏自治区,540000,拉萨市,540100,6.505605557713964
6,2007,西藏自治区,540000,拉萨市,540100,6.608583233609043
7,2008,西藏自治区,540000,拉萨市,540100,5.871805046733037
8,2009,西藏自治区,540000,拉萨市,540100,7.054122395281701
9,2010,西藏自治区,540000,拉萨市,540100,6.860168426539516
10,2011,西藏自治区,540000,拉萨市,540100,6.132693784496218
11,2012,西藏自治区,540000,拉萨市,540100,6.314581899335515
12,2013,西藏自治区,540000,拉萨市,540100,5.9431372321791605
13,2014,西藏自治区,540000,拉萨市,540100,6.369668974191381
14,2015,西藏自治区,540000,拉萨市,540100,6.357963573516083
15,2016,西藏自治区,540000,拉萨市,540100,6.638323295276049
16,2017,西藏自治区,540000,拉萨市,540100,6.770692917719962
17,2018,西藏自治区,540000,拉萨市,540100,6.371706414511398
18,2019,西藏自治区,540000,拉萨市,540100,6.4554521644482685
19,2020,西藏自治区,540000,拉萨市,540100,6.59388943689988
20,2021,西藏自治区,540000,拉萨市,540100,7.0360506575728765
21,2022,西藏自治区,540000,拉萨市,540100,5.07178735800273
