,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,江苏省,320000,盐城市,320900,15.23409056937292
1,2002,江苏省,320000,盐城市,320900,15.476078403715237
2,2003,江苏省,320000,盐城市,320900,14.658849630054403
3,2004,江苏省,320000,盐城市,320900,15.58224916896989
4,2005,江苏省,320000,盐城市,320900,14.94772719738851
5,2006,江苏省,320000,盐城市,320900,15.579441405143562
6,2007,江苏省,320000,盐城市,320900,15.786977734824838
7,2008,江苏省,320000,盐城市,320900,14.970606846565564
8,2009,江苏省,320000,盐城市,320900,15.182639796420348
9,2010,江苏省,320000,盐城市,320900,14.86871335139891
10,2011,江苏省,320000,盐城市,320900,14.69122024898336
11,2012,江苏省,320000,盐城市,320900,14.798671452639654
12,2013,江苏省,320000,盐城市,320900,15.3709357616686
13,2014,江苏省,320000,盐城市,320900,15.054780759533443
14,2015,江苏省,320000,盐城市,320900,15.02959127045412
15,2016,江苏省,320000,盐城市,320900,15.530500593555052
16,2017,江苏省,320000,盐城市,320900,15.825976879355524
17,2018,江苏省,320000,盐城市,320900,15.749794621700014
18,2019,江苏省,320000,盐城市,320900,15.755209953216289
19,2020,江苏省,320000,盐城市,320900,15.667154010949764
20,2021,江苏省,320000,盐城市,320900,15.949345446481354
21,2022,江苏省,320000,盐城市,320900,13.113314131023689
