,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,贵州省,520000,黔南布依族苗族自治州,522700,17.147684439112705
1,2002,贵州省,520000,黔南布依族苗族自治州,522700,17.41120826568866
2,2003,贵州省,520000,黔南布依族苗族自治州,522700,17.591320876954345
3,2004,贵州省,520000,黔南布依族苗族自治州,522700,17.0372663972873
4,2005,贵州省,520000,黔南布依族苗族自治州,522700,17.01999828479571
5,2006,贵州省,520000,黔南布依族苗族自治州,522700,17.451779645359352
6,2007,贵州省,520000,黔南布依族苗族自治州,522700,17.43986164707578
7,2008,贵州省,520000,黔南布依族苗族自治州,522700,16.76426030899881
8,2009,贵州省,520000,黔南布依族苗族自治州,522700,17.636311888050663
9,2010,贵州省,520000,黔南布依族苗族自治州,522700,17.293084460578424
10,2011,贵州省,520000,黔南布依族苗族自治州,522700,16.65778464183394
11,2012,贵州省,520000,黔南布依族苗族自治州,522700,16.49342950751278
12,2013,贵州省,520000,黔南布依族苗族自治州,522700,17.59466404030888
13,2014,贵州省,520000,黔南布依族苗族自治州,522700,17.382907722353327
14,2015,贵州省,520000,黔南布依族苗族自治州,522700,17.867075512784567
15,2016,贵州省,520000,黔南布依族苗族自治州,522700,17.795526783255866
16,2017,贵州省,520000,黔南布依族苗族自治州,522700,17.702317454547963
17,2018,贵州省,520000,黔南布依族苗族自治州,522700,17.529877632118087
18,2019,贵州省,520000,黔南布依族苗族自治州,522700,17.54689745610672
19,2020,贵州省,520000,黔南布依族苗族自治州,522700,17.487917715237117
20,2021,贵州省,520000,黔南布依族苗族自治州,522700,17.892401924505464
21,2022,贵州省,520000,黔南布依族苗族自治州,522700,15.009971483886062
