,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,甘肃省,620000,临夏回族自治州,622900,6.315993547575072
1,2002,甘肃省,620000,临夏回族自治州,622900,6.398918558755278
2,2003,甘肃省,620000,临夏回族自治州,622900,6.316958763617962
3,2004,甘肃省,620000,临夏回族自治州,622900,4.705484957326212
4,2005,甘肃省,620000,临夏回族自治州,622900,5.084984312079879
5,2006,甘肃省,620000,临夏回族自治州,622900,5.832615725324755
6,2007,甘肃省,620000,临夏回族自治州,622900,5.365776970698271
7,2008,甘肃省,620000,临夏回族自治州,622900,4.890402072305549
8,2009,甘肃省,620000,临夏回族自治州,622900,5.623340750961845
9,2010,甘肃省,620000,临夏回族自治州,622900,5.569593705459728
10,2011,甘肃省,620000,临夏回族自治州,622900,5.047014080955467
11,2012,甘肃省,620000,临夏回族自治州,622900,4.815616241582954
12,2013,甘肃省,620000,临夏回族自治州,622900,5.698391708286401
13,2014,甘肃省,620000,临夏回族自治州,622900,5.353768251965273
14,2015,甘肃省,620000,临夏回族自治州,622900,5.762422564149078
15,2016,甘肃省,620000,临夏回族自治州,622900,5.951447119446416
16,2017,甘肃省,620000,临夏回族自治州,622900,5.579748252844516
17,2018,甘肃省,620000,临夏回族自治州,622900,5.474830844330895
18,2019,甘肃省,620000,临夏回族自治州,622900,5.4004670936271255
19,2020,甘肃省,620000,临夏回族自治州,622900,5.358564403821472
20,2021,甘肃省,620000,临夏回族自治州,622900,5.72873305916847
21,2022,甘肃省,620000,临夏回族自治州,622900,4.486676768980914
