,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,吐鲁番市,650400,11.337951017805835
1,2002,新疆维吾尔自治区,650000,吐鲁番市,650400,11.643865760673222
2,2003,新疆维吾尔自治区,650000,吐鲁番市,650400,10.481118487363696
3,2004,新疆维吾尔自治区,650000,吐鲁番市,650400,11.290432284492605
4,2005,新疆维吾尔自治区,650000,吐鲁番市,650400,11.09057629695416
5,2006,新疆维吾尔自治区,650000,吐鲁番市,650400,11.725201695749613
6,2007,新疆维吾尔自治区,650000,吐鲁番市,650400,11.971317733253551
7,2008,新疆维吾尔自治区,650000,吐鲁番市,650400,11.800810148846065
8,2009,新疆维吾尔自治区,650000,吐鲁番市,650400,11.582099287428546
9,2010,新疆维吾尔自治区,650000,吐鲁番市,650400,11.112849040712923
10,2011,新疆维吾尔自治区,650000,吐鲁番市,650400,11.239037774885809
11,2012,新疆维吾尔自治区,650000,吐鲁番市,650400,10.92150005861277
12,2013,新疆维吾尔自治区,650000,吐鲁番市,650400,11.831092332216942
13,2014,新疆维吾尔自治区,650000,吐鲁番市,650400,10.928810283647508
14,2015,新疆维吾尔自治区,650000,吐鲁番市,650400,11.925305460537338
15,2016,新疆维吾尔自治区,650000,吐鲁番市,650400,12.402518085982322
16,2017,新疆维吾尔自治区,650000,吐鲁番市,650400,12.519723428728852
17,2018,新疆维吾尔自治区,650000,吐鲁番市,650400,11.41066599846423
18,2019,新疆维吾尔自治区,650000,吐鲁番市,650400,12.201695112710128
19,2020,新疆维吾尔自治区,650000,吐鲁番市,650400,11.692959494136106
20,2021,新疆维吾尔自治区,650000,吐鲁番市,650400,11.94497249656365
21,2022,新疆维吾尔自治区,650000,吐鲁番市,650400,11.301979281190423
