,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,四川省,510000,内江市,511000,17.933037902561058
1,2002,四川省,510000,内江市,511000,16.8753215437949
2,2003,四川省,510000,内江市,511000,16.402368120830136
3,2004,四川省,510000,内江市,511000,16.207673110248546
4,2005,四川省,510000,内江市,511000,16.384563790748903
5,2006,四川省,510000,内江市,511000,17.251025257003644
6,2007,四川省,510000,内江市,511000,17.013768130985422
7,2008,四川省,510000,内江市,511000,16.394772906964953
8,2009,四川省,510000,内江市,511000,16.870850964554062
9,2010,四川省,510000,内江市,511000,16.515840689897722
10,2011,四川省,510000,内江市,511000,16.438312388705967
11,2012,四川省,510000,内江市,511000,16.048079093039203
12,2013,四川省,510000,内江市,511000,17.443584021251734
13,2014,四川省,510000,内江市,511000,16.470355982359084
14,2015,四川省,510000,内江市,511000,17.983262304392152
15,2016,四川省,510000,内江市,511000,17.8995710769523
16,2017,四川省,510000,内江市,511000,17.854660079731506
17,2018,四川省,510000,内江市,511000,17.67779501785081
18,2019,四川省,510000,内江市,511000,17.596642858312894
19,2020,四川省,510000,内江市,511000,17.85253942669903
20,2021,四川省,510000,内江市,511000,17.89907198092637
21,2022,四川省,510000,内江市,511000,16.30900694012622
