,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,亳州市,341600,15.632432627956817
1,2002,安徽省,340000,亳州市,341600,16.120956852705344
2,2003,安徽省,340000,亳州市,341600,14.924710165532057
3,2004,安徽省,340000,亳州市,341600,16.117687056723714
4,2005,安徽省,340000,亳州市,341600,15.50399634535694
5,2006,安徽省,340000,亳州市,341600,16.27610833884548
6,2007,安徽省,340000,亳州市,341600,16.28623838521296
7,2008,安徽省,340000,亳州市,341600,15.474285400181309
8,2009,安徽省,340000,亳州市,341600,15.581974891265004
9,2010,安徽省,340000,亳州市,341600,15.580430897475678
10,2011,安徽省,340000,亳州市,341600,15.133680294291525
11,2012,安徽省,340000,亳州市,341600,15.378153087329288
12,2013,安徽省,340000,亳州市,341600,15.979082521141668
13,2014,安徽省,340000,亳州市,341600,15.911999330712613
14,2015,安徽省,340000,亳州市,341600,15.421088676571758
15,2016,安徽省,340000,亳州市,341600,15.981547525383384
16,2017,安徽省,340000,亳州市,341600,16.293850437080753
17,2018,安徽省,340000,亳州市,341600,16.244449700957805
18,2019,安徽省,340000,亳州市,341600,16.563517447128103
19,2020,安徽省,340000,亳州市,341600,16.494526882617432
20,2021,安徽省,340000,亳州市,341600,16.721901068459527
21,2022,安徽省,340000,亳州市,341600,14.852170900736786
