,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,海南省,460000,五指山市,469001,25.446986521503742
1,2002,海南省,460000,五指山市,469001,25.567071513539734
2,2003,海南省,460000,五指山市,469001,25.71189297004924
3,2004,海南省,460000,五指山市,469001,25.23426483175938
4,2005,海南省,460000,五指山市,469001,25.515843814372406
5,2006,海南省,460000,五指山市,469001,25.89689872602856
6,2007,海南省,460000,五指山市,469001,25.63060607605247
7,2008,海南省,460000,五指山市,469001,25.01537436207093
8,2009,海南省,460000,五指山市,469001,24.67107027705056
9,2010,海南省,460000,五指山市,469001,25.034860542772744
10,2011,海南省,460000,五指山市,469001,23.870899264568543
11,2012,海南省,460000,五指山市,469001,24.838649442275784
12,2013,海南省,460000,五指山市,469001,24.595227241976044
13,2014,海南省,460000,五指山市,469001,24.91343835010734
14,2015,海南省,460000,五指山市,469001,25.414573781431653
15,2016,海南省,460000,五指山市,469001,25.0551336233702
16,2017,海南省,460000,五指山市,469001,25.073332538036784
17,2018,海南省,460000,五指山市,469001,24.818359947887355
18,2019,海南省,460000,五指山市,469001,25.838457079675766
19,2020,海南省,460000,五指山市,469001,25.4305702520471
20,2021,海南省,460000,五指山市,469001,25.194993976156724
21,2022,海南省,460000,五指山市,469001,24.20540681598385
