,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,双河市,659007,8.707916819053
1,2002,新疆维吾尔自治区,650000,双河市,659007,8.75553271198666
2,2003,新疆维吾尔自治区,650000,双河市,659007,8.016224672694948
3,2004,新疆维吾尔自治区,650000,双河市,659007,8.868985923158013
4,2005,新疆维吾尔自治区,650000,双河市,659007,7.922074626752807
5,2006,新疆维吾尔自治区,650000,双河市,659007,9.463272690593474
6,2007,新疆维吾尔自治区,650000,双河市,659007,9.39901285197154
7,2008,新疆维吾尔自治区,650000,双河市,659007,9.416705972001012
8,2009,新疆维吾尔自治区,650000,双河市,659007,9.117946354268918
9,2010,新疆维吾尔自治区,650000,双河市,659007,8.39042371056853
10,2011,新疆维吾尔自治区,650000,双河市,659007,8.600644079793389
11,2012,新疆维吾尔自治区,650000,双河市,659007,8.113829586061096
12,2013,新疆维吾尔自治区,650000,双河市,659007,9.500234639911325
13,2014,新疆维吾尔自治区,650000,双河市,659007,7.817871656405631
14,2015,新疆维吾尔自治区,650000,双河市,659007,9.54408930666969
15,2016,新疆维吾尔自治区,650000,双河市,659007,8.699497212429108
16,2017,新疆维吾尔自治区,650000,双河市,659007,9.016155192264131
17,2018,新疆维吾尔自治区,650000,双河市,659007,8.079603637209868
18,2019,新疆维吾尔自治区,650000,双河市,659007,9.020781458456334
19,2020,新疆维吾尔自治区,650000,双河市,659007,9.289359432123074
20,2021,新疆维吾尔自治区,650000,双河市,659007,8.92774087755901
21,2022,新疆维吾尔自治区,650000,双河市,659007,7.838746955743351
