,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,内蒙古自治区,150000,兴安盟,152200,3.1466401936057173
1,2002,内蒙古自治区,150000,兴安盟,152200,3.857239971817066
2,2003,内蒙古自治区,150000,兴安盟,152200,4.073952932681856
3,2004,内蒙古自治区,150000,兴安盟,152200,4.076196156938437
4,2005,内蒙古自治区,150000,兴安盟,152200,3.149690728401785
5,2006,内蒙古自治区,150000,兴安盟,152200,3.4100049275341786
6,2007,内蒙古自治区,150000,兴安盟,152200,4.99783538068624
7,2008,内蒙古自治区,150000,兴安盟,152200,4.382542881850893
8,2009,内蒙古自治区,150000,兴安盟,152200,3.269483693814353
9,2010,内蒙古自治区,150000,兴安盟,152200,2.5972445385981064
10,2011,内蒙古自治区,150000,兴安盟,152200,3.3203499935609257
11,2012,内蒙古自治区,150000,兴安盟,152200,2.445978268931702
12,2013,内蒙古自治区,150000,兴安盟,152200,2.96053589975536
13,2014,内蒙古自治区,150000,兴安盟,152200,4.1284344008541645
14,2015,内蒙古自治区,150000,兴安盟,152200,4.358763320123916
15,2016,内蒙古自治区,150000,兴安盟,152200,3.621342736878635
16,2017,内蒙古自治区,150000,兴安盟,152200,4.223267625166443
17,2018,内蒙古自治区,150000,兴安盟,152200,4.125221559381924
18,2019,内蒙古自治区,150000,兴安盟,152200,4.623952289641565
19,2020,内蒙古自治区,150000,兴安盟,152200,4.317694312386937
20,2021,内蒙古自治区,150000,兴安盟,152200,4.229494568298494
21,2022,内蒙古自治区,150000,兴安盟,152200,1.0768312720083415
