,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,泰安市,370900,11.579334359843626
1,2002,山东省,370000,泰安市,370900,12.145091490331923
2,2003,山东省,370000,泰安市,370900,11.112376504107546
3,2004,山东省,370000,泰安市,370900,11.819138789945235
4,2005,山东省,370000,泰安市,370900,11.262072926183183
5,2006,山东省,370000,泰安市,370900,12.26454279501732
6,2007,山东省,370000,泰安市,370900,12.136282154461414
7,2008,山东省,370000,泰安市,370900,11.373561472469978
8,2009,山东省,370000,泰安市,370900,11.757463120273432
9,2010,山东省,370000,泰安市,370900,11.278780968530317
10,2011,山东省,370000,泰安市,370900,11.06134186186656
11,2012,山东省,370000,泰安市,370900,11.193231787876911
12,2013,山东省,370000,泰安市,370900,11.850908672517493
13,2014,山东省,370000,泰安市,370900,12.14833191328884
14,2015,山东省,370000,泰安市,370900,11.96506016611171
15,2016,山东省,370000,泰安市,370900,12.351855271936351
16,2017,山东省,370000,泰安市,370900,12.519896475679507
17,2018,山东省,370000,泰安市,370900,12.369171325249493
18,2019,山东省,370000,泰安市,370900,12.659610038651726
19,2020,山东省,370000,泰安市,370900,12.311956971384303
20,2021,山东省,370000,泰安市,370900,12.63760632856493
21,2022,山东省,370000,泰安市,370900,10.745843245295
