,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,和田地区,653200,11.529190569258844
1,2002,新疆维吾尔自治区,650000,和田地区,653200,11.397540376137531
2,2003,新疆维吾尔自治区,650000,和田地区,653200,11.354675233307772
3,2004,新疆维吾尔自治区,650000,和田地区,653200,12.089162688938467
4,2005,新疆维吾尔自治区,650000,和田地区,653200,11.21332863340094
5,2006,新疆维吾尔自治区,650000,和田地区,653200,11.851030108523103
6,2007,新疆维吾尔自治区,650000,和田地区,653200,12.393546802848183
7,2008,新疆维吾尔自治区,650000,和田地区,653200,11.391236507862954
8,2009,新疆维吾尔自治区,650000,和田地区,653200,12.165807572784596
9,2010,新疆维吾尔自治区,650000,和田地区,653200,11.702241557339612
10,2011,新疆维吾尔自治区,650000,和田地区,653200,11.475578224926103
11,2012,新疆维吾尔自治区,650000,和田地区,653200,10.82074466209225
12,2013,新疆维吾尔自治区,650000,和田地区,653200,11.928479288231152
13,2014,新疆维吾尔自治区,650000,和田地区,653200,11.178135387696695
14,2015,新疆维吾尔自治区,650000,和田地区,653200,12.264017064103497
15,2016,新疆维吾尔自治区,650000,和田地区,653200,12.370059461537586
16,2017,新疆维吾尔自治区,650000,和田地区,653200,11.794274176613472
17,2018,新疆维吾尔自治区,650000,和田地区,653200,11.366309164822662
18,2019,新疆维吾尔自治区,650000,和田地区,653200,11.873009383889183
19,2020,新疆维吾尔自治区,650000,和田地区,653200,11.776592613070989
20,2021,新疆维吾尔自治区,650000,和田地区,653200,11.70061823322484
21,2022,新疆维吾尔自治区,650000,和田地区,653200,11.482862026013654
