,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,江苏省,320000,南京市,320100,16.267786070568874
1,2002,江苏省,320000,南京市,320100,16.51164067746301
2,2003,江苏省,320000,南京市,320100,15.96388343572354
3,2004,江苏省,320000,南京市,320100,16.645563616558547
4,2005,江苏省,320000,南京市,320100,16.123044969629667
5,2006,江苏省,320000,南京市,320100,16.685954057317492
6,2007,江苏省,320000,南京市,320100,16.926104992860026
7,2008,江苏省,320000,南京市,320100,15.992615911089642
8,2009,江苏省,320000,南京市,320100,16.2583380791643
9,2010,江苏省,320000,南京市,320100,16.071064562810466
10,2011,江苏省,320000,南京市,320100,15.849460718448794
11,2012,江苏省,320000,南京市,320100,15.87359406177677
12,2013,江苏省,320000,南京市,320100,16.595153352391502
13,2014,江苏省,320000,南京市,320100,16.263834638067195
14,2015,江苏省,320000,南京市,320100,16.179142538702934
15,2016,江苏省,320000,南京市,320100,16.61767637971108
16,2017,江苏省,320000,南京市,320100,16.821372279989145
17,2018,江苏省,320000,南京市,320100,16.84242995034807
18,2019,江苏省,320000,南京市,320100,16.83905831905552
19,2020,江苏省,320000,南京市,320100,16.818980035948172
20,2021,江苏省,320000,南京市,320100,17.30279340187153
21,2022,江苏省,320000,南京市,320100,14.666191945253958
