,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,海南省,460000,乐东黎族自治县,469027,25.492723269223244
1,2002,海南省,460000,乐东黎族自治县,469027,25.606597087164104
2,2003,海南省,460000,乐东黎族自治县,469027,25.8021004475506
3,2004,海南省,460000,乐东黎族自治县,469027,25.25819216035585
4,2005,海南省,460000,乐东黎族自治县,469027,25.52803529315733
5,2006,海南省,460000,乐东黎族自治县,469027,25.89245597301097
6,2007,海南省,460000,乐东黎族自治县,469027,25.66942402548943
7,2008,海南省,460000,乐东黎族自治县,469027,25.05667201750384
8,2009,海南省,460000,乐东黎族自治县,469027,24.909760788706397
9,2010,海南省,460000,乐东黎族自治县,469027,25.271381408565457
10,2011,海南省,460000,乐东黎族自治县,469027,24.080783027692743
11,2012,海南省,460000,乐东黎族自治县,469027,25.066079988787152
12,2013,海南省,460000,乐东黎族自治县,469027,24.855520897110782
13,2014,海南省,460000,乐东黎族自治县,469027,25.146009697731845
14,2015,海南省,460000,乐东黎族自治县,469027,25.655815827815108
15,2016,海南省,460000,乐东黎族自治县,469027,25.25500854964953
16,2017,海南省,460000,乐东黎族自治县,469027,25.29809944824536
17,2018,海南省,460000,乐东黎族自治县,469027,25.06018120306692
18,2019,海南省,460000,乐东黎族自治县,469027,26.102300419103504
19,2020,海南省,460000,乐东黎族自治县,469027,25.689052355631613
20,2021,海南省,460000,乐东黎族自治县,469027,25.42553667516152
21,2022,海南省,460000,乐东黎族自治县,469027,24.42574760318847
