,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,河南省,410000,许昌市,411000,15.127971082754492
1,2002,河南省,410000,许昌市,411000,15.557157493264093
2,2003,河南省,410000,许昌市,411000,14.479228750236826
3,2004,河南省,410000,许昌市,411000,15.527859049934362
4,2005,河南省,410000,许昌市,411000,14.84421385771296
5,2006,河南省,410000,许昌市,411000,15.521506629804998
6,2007,河南省,410000,许昌市,411000,15.563949564026878
7,2008,河南省,410000,许昌市,411000,15.071732261673963
8,2009,河南省,410000,许昌市,411000,15.049356015328788
9,2010,河南省,410000,许昌市,411000,15.122152965348976
10,2011,河南省,410000,许昌市,411000,14.748029603645994
11,2012,河南省,410000,许昌市,411000,15.082391118206488
12,2013,河南省,410000,许昌市,411000,15.807769266778449
13,2014,河南省,410000,许昌市,411000,15.694124422523489
14,2015,河南省,410000,许昌市,411000,15.432187537494691
15,2016,河南省,410000,许昌市,411000,15.964603042364066
16,2017,河南省,410000,许昌市,411000,16.135681453781554
17,2018,河南省,410000,许昌市,411000,16.02148281090655
18,2019,河南省,410000,许昌市,411000,16.23827257455385
19,2020,河南省,410000,许昌市,411000,16.161348105056042
20,2021,河南省,410000,许昌市,411000,16.460379644782996
21,2022,河南省,410000,许昌市,411000,14.495811053491964
