,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,安庆市,340800,16.36065515295827
1,2002,安徽省,340000,安庆市,340800,16.681228807082178
2,2003,安徽省,340000,安庆市,340800,16.255107952933606
3,2004,安徽省,340000,安庆市,340800,16.742674783359536
4,2005,安徽省,340000,安庆市,340800,16.33810418180479
5,2006,安徽省,340000,安庆市,340800,16.86108188038088
6,2007,安徽省,340000,安庆市,340800,17.01018290668504
7,2008,安徽省,340000,安庆市,340800,16.200156044894502
8,2009,安徽省,340000,安庆市,340800,16.333136861994625
9,2010,安徽省,340000,安庆市,340800,16.016914124195957
10,2011,安徽省,340000,安庆市,340800,15.733082195848406
11,2012,安徽省,340000,安庆市,340800,15.70105050270731
12,2013,安徽省,340000,安庆市,340800,16.421168594056144
13,2014,安徽省,340000,安庆市,340800,15.927199619869809
14,2015,安徽省,340000,安庆市,340800,15.997628392462616
15,2016,安徽省,340000,安庆市,340800,16.383594184902513
16,2017,安徽省,340000,安庆市,340800,16.535905158503336
17,2018,安徽省,340000,安庆市,340800,16.542216187091174
18,2019,安徽省,340000,安庆市,340800,16.591093557353762
19,2020,安徽省,340000,安庆市,340800,16.566323232600944
20,2021,安徽省,340000,安庆市,340800,16.994744867339236
21,2022,安徽省,340000,安庆市,340800,14.295969011458864
