,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,福建省,350000,福州市,350100,19.89251231896532
1,2002,福建省,350000,福州市,350100,20.24382926026362
2,2003,福建省,350000,福州市,350100,20.18926465256776
3,2004,福建省,350000,福州市,350100,19.92377522844464
4,2005,福建省,350000,福州市,350100,19.57720322753177
5,2006,福建省,350000,福州市,350100,20.092419424775485
6,2007,福建省,350000,福州市,350100,20.1836029942664
7,2008,福建省,350000,福州市,350100,19.59762320856727
8,2009,福建省,350000,福州市,350100,19.69364858111484
9,2010,福建省,350000,福州市,350100,19.353713374793976
10,2011,福建省,350000,福州市,350100,19.07517038857145
11,2012,福建省,350000,福州市,350100,19.272683008970485
12,2013,福建省,350000,福州市,350100,19.62728208318345
13,2014,福建省,350000,福州市,350100,19.82659056535741
14,2015,福建省,350000,福州市,350100,19.812684700291857
15,2016,福建省,350000,福州市,350100,20.12600130141752
16,2017,福建省,350000,福州市,350100,20.241500696181124
17,2018,福建省,350000,福州市,350100,20.122894586404936
18,2019,福建省,350000,福州市,350100,20.1500032068416
19,2020,福建省,350000,福州市,350100,20.487328411172907
20,2021,福建省,350000,福州市,350100,20.635432107624656
21,2022,福建省,350000,福州市,350100,16.97631871818481
