,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,吉林省,220000,白城市,220800,5.773820215531777
1,2002,吉林省,220000,白城市,220800,6.446875816339715
2,2003,吉林省,220000,白城市,220800,6.739150649917687
3,2004,吉林省,220000,白城市,220800,6.743105464499163
4,2005,吉林省,220000,白城市,220800,5.598454721828162
5,2006,吉林省,220000,白城市,220800,5.968988889863013
6,2007,吉林省,220000,白城市,220800,7.367378409404857
7,2008,吉林省,220000,白城市,220800,6.921905468356662
8,2009,吉林省,220000,白城市,220800,5.709764414851112
9,2010,吉林省,220000,白城市,220800,4.944868817027149
10,2011,吉林省,220000,白城市,220800,5.782605625431816
11,2012,吉林省,220000,白城市,220800,4.938563465904591
12,2013,吉林省,220000,白城市,220800,5.2770864697321285
13,2014,吉林省,220000,白城市,220800,6.572390039792954
14,2015,吉林省,220000,白城市,220800,6.624515481863665
15,2016,吉林省,220000,白城市,220800,6.038349227749616
16,2017,吉林省,220000,白城市,220800,6.780254921241855
17,2018,吉林省,220000,白城市,220800,6.477059295665735
18,2019,吉林省,220000,白城市,220800,7.1014027325159965
19,2020,吉林省,220000,白城市,220800,6.74778956087053
20,2021,吉林省,220000,白城市,220800,6.638671667899025
21,2022,吉林省,220000,白城市,220800,3.4720892021147898
