,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,韶关市,440200,20.70375856132363
1,2002,广东省,440000,韶关市,440200,21.06079909393985
2,2003,广东省,440000,韶关市,440200,21.0296715998938
3,2004,广东省,440000,韶关市,440200,20.812784332966487
4,2005,广东省,440000,韶关市,440200,20.63028177112847
5,2006,广东省,440000,韶关市,440200,20.964651325417893
6,2007,广东省,440000,韶关市,440200,21.130900166180265
7,2008,广东省,440000,韶关市,440200,20.507213147923945
8,2009,广东省,440000,韶关市,440200,20.85838279226922
9,2010,广东省,440000,韶关市,440200,20.38151466210701
10,2011,广东省,440000,韶关市,440200,19.996065779004287
11,2012,广东省,440000,韶关市,440200,20.08179776672464
12,2013,广东省,440000,韶关市,440200,20.540599699667016
13,2014,广东省,440000,韶关市,440200,20.83804455091506
14,2015,广东省,440000,韶关市,440200,21.09069888276849
15,2016,广东省,440000,韶关市,440200,20.864613381516225
16,2017,广东省,440000,韶关市,440200,20.990530947169237
17,2018,广东省,440000,韶关市,440200,20.85818639820967
18,2019,广东省,440000,韶关市,440200,20.91663561151113
19,2020,广东省,440000,韶关市,440200,21.14325762969881
20,2021,广东省,440000,韶关市,440200,21.530416612035435
21,2022,广东省,440000,韶关市,440200,18.26800848378824
