,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,揭阳市,445200,22.225691523850458
1,2002,广东省,440000,揭阳市,445200,22.730904262869952
2,2003,广东省,440000,揭阳市,445200,22.426746954898345
3,2004,广东省,440000,揭阳市,445200,22.256377720875467
4,2005,广东省,440000,揭阳市,445200,21.97628801352286
5,2006,广东省,440000,揭阳市,445200,22.43544777772742
6,2007,广东省,440000,揭阳市,445200,22.49138317617411
7,2008,广东省,440000,揭阳市,445200,21.894041589129728
8,2009,广东省,440000,揭阳市,445200,22.36626224782059
9,2010,广东省,440000,揭阳市,445200,21.976082555668917
10,2011,广东省,440000,揭阳市,445200,21.78243022223276
11,2012,广东省,440000,揭阳市,445200,22.1211726651602
12,2013,广东省,440000,揭阳市,445200,22.151469170518457
13,2014,广东省,440000,揭阳市,445200,22.38671614702126
14,2015,广东省,440000,揭阳市,445200,22.906088548092907
15,2016,广东省,440000,揭阳市,445200,22.617464414095483
16,2017,广东省,440000,揭阳市,445200,22.88293152765799
17,2018,广东省,440000,揭阳市,445200,22.753346808269374
18,2019,广东省,440000,揭阳市,445200,23.16598307892229
19,2020,广东省,440000,揭阳市,445200,23.204911529479848
20,2021,广东省,440000,揭阳市,445200,23.482012835930547
21,2022,广东省,440000,揭阳市,445200,20.516754378278016
