,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,浙江省,330000,丽水市,331100,18.415506685828824
1,2002,浙江省,330000,丽水市,331100,18.80763450749297
2,2003,浙江省,330000,丽水市,331100,18.9807511746091
3,2004,浙江省,330000,丽水市,331100,18.67309193755406
4,2005,浙江省,330000,丽水市,331100,18.432355202160533
5,2006,浙江省,330000,丽水市,331100,18.9726700306108
6,2007,浙江省,330000,丽水市,331100,19.148444589152707
7,2008,浙江省,330000,丽水市,331100,18.5969284939526
8,2009,浙江省,330000,丽水市,331100,18.70782315981668
9,2010,浙江省,330000,丽水市,331100,18.21945271706945
10,2011,浙江省,330000,丽水市,331100,18.17895017015962
11,2012,浙江省,330000,丽水市,331100,18.021813499633843
12,2013,浙江省,330000,丽水市,331100,18.73262283629752
13,2014,浙江省,330000,丽水市,331100,18.60213280578904
14,2015,浙江省,330000,丽水市,331100,18.69268044852318
15,2016,浙江省,330000,丽水市,331100,19.211019382522107
16,2017,浙江省,330000,丽水市,331100,19.157963245022085
17,2018,浙江省,330000,丽水市,331100,19.099826342489557
18,2019,浙江省,330000,丽水市,331100,19.042072249738087
19,2020,浙江省,330000,丽水市,331100,19.407280230132223
20,2021,浙江省,330000,丽水市,331100,19.423639078151563
21,2022,浙江省,330000,丽水市,331100,15.901719267864031
