,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,滨州市,371600,13.16951355494676
1,2002,山东省,370000,滨州市,371600,13.567310021907575
2,2003,山东省,370000,滨州市,371600,12.824944334356044
3,2004,山东省,370000,滨州市,371600,13.47913242671582
4,2005,山东省,370000,滨州市,371600,13.0407486247733
5,2006,山东省,370000,滨州市,371600,13.714413665106802
6,2007,山东省,370000,滨州市,371600,13.782323885936435
7,2008,山东省,370000,滨州市,371600,13.348259983109514
8,2009,山东省,370000,滨州市,371600,13.294827085628588
9,2010,山东省,370000,滨州市,371600,12.755107952314283
10,2011,山东省,370000,滨州市,371600,12.808267537506062
11,2012,山东省,370000,滨州市,371600,12.7615943412963
12,2013,山东省,370000,滨州市,371600,13.01313245977596
13,2014,山东省,370000,滨州市,371600,14.075370109526814
14,2015,山东省,370000,滨州市,371600,13.709690819629438
15,2016,山东省,370000,滨州市,371600,13.917366036608144
16,2017,山东省,370000,滨州市,371600,14.220059078356924
17,2018,山东省,370000,滨州市,371600,13.78549681115544
18,2019,山东省,370000,滨州市,371600,14.218037874062237
19,2020,山东省,370000,滨州市,371600,13.884991383140164
20,2021,山东省,370000,滨州市,371600,14.086959794576272
21,2022,山东省,370000,滨州市,371600,11.995409972421482
