date,time_weights
2021-12-13,0.007341658700912445
2021-12-14,0.01492638340006587
2021-12-15,0.008351652803780698
2021-12-16,0.005652502372571514
2021-12-17,0.011522844805160864
2021-12-18,0.01839862666333538
2021-12-19,0.011547575025340448
2021-12-20,0.008008340996513335
2021-12-21,0.005904443833180196
2021-12-22,0.017409397133311803
2021-12-23,0.022836844959978096
2021-12-24,0.010765819644140192
2021-12-25,0.004252941918528907
2021-12-26,0.006039470888240255
2021-12-27,0.007647504483296851
2021-12-28,0.007998500403358116
2021-12-29,0.013751897100401833
2021-12-30,0.013545650234507696
2021-12-31,0.011537554574605589
2022-01-01,0.02016323546302141
2022-01-02,0.020488772356560436
2022-01-03,0.010529047040612763
2022-01-04,0.0056037287752614216
2022-01-05,0.017922852264938092
2022-01-06,0.012828703638967454
2022-01-07,0.021160156761435567
2022-01-08,0.015073370408260966
2022-01-09,0.018781833747182387
2022-01-10,0.021160156761435567
2022-01-11,0.01575536153260171
2022-01-12,0.010801968673236772
2022-01-13,0.013517329106805974
2022-01-14,0.021235556998555772
2022-01-15,0.0036830099329581735
2022-01-16,0.010058593567100082
2022-01-17,0.015252692165150742
2022-01-18,0.006268158064890652
2022-01-19,0.016553467542808353
2022-01-20,0.0108084935597519
2022-01-21,0.006485853159126654
2022-01-22,0.006736044675405179
2022-01-23,0.01641944320797438
2022-01-24,0.008429040680187638
2022-01-25,0.015512304904607185
2022-01-26,0.0012804678232967769
2022-01-27,0.010212158195331205
2022-01-28,0.004589016429202399
2022-01-29,0.012241299576043625
2022-01-30,0.017815074270841474
2022-01-31,0.015711825801442064
2022-02-01,0.014802431780953954
2022-02-02,0.021075652780907356
2022-02-03,0.017270310884453476
2022-02-04,0.020192664235116124
2022-02-05,0.014016540690623342
2022-02-06,0.011383036994400892
2022-02-07,0.01709603318293965
2022-02-08,0.01482449274788483
2022-02-09,0.020571734698865054
2022-02-10,0.013508216593261756
2022-02-11,0.016493098117552785
2022-02-12,0.01139719388001113
2022-02-13,0.018252382436611928
2022-02-14,0.020045612809491135
2022-02-15,0.013606803486377597
2022-02-16,0.014107380956538941
2022-02-17,0.02099182719734213
2022-02-18,0.028004200177515096
2022-02-19,0.019876348226220246
2022-02-20,0.02281421002686816
2022-02-21,0.008750494397496963
2022-02-22,0.008265233433695321
2022-02-23,0.020751866620828847
2022-02-24,0.0013836241972824872
