date,time_weights
2022-01-11,-2.819093634537858e-05
2022-01-12,-2.8110456201254223e-05
2022-01-13,-2.8237946929387354e-05
2022-01-14,-2.829825019583016e-05
2022-01-15,-2.8486423218408962e-05
2022-01-16,-2.8422378787640973e-05
2022-01-17,-2.8444404489889412e-05
2022-01-18,-2.838758264592687e-05
2022-01-19,-2.8426845073028375e-05
2022-01-20,-2.8495222756231576e-05
2022-01-21,-2.8508561087278644e-05
2022-01-22,-2.855979078481786e-05
2022-01-23,-2.868561936386841e-05
2022-01-24,-2.886014248494806e-05
2022-01-25,-2.8894999929838625e-05
2022-01-26,-2.9230207079910856e-05
2022-01-27,-2.9556647481192346e-05
2022-01-28,-3.0223373843325073e-05
2022-01-29,-3.083118882759082e-05
2022-01-30,-3.1671811312103595e-05
2022-01-31,-3.181118941405662e-05
2022-02-01,-3.528195832612639e-05
2022-02-02,-3.5470743155226136e-05
2022-02-03,-3.541814252466698e-05
2022-02-04,-3.567577801411415e-05
2022-02-05,-3.571717810529899e-05
2022-02-06,-3.513159432177759e-05
2022-02-07,-3.444803050574789e-05
2022-02-08,-3.404945450801063e-05
2022-02-09,-3.387204861611718e-05
2022-02-10,-3.3925018038398484e-05
2022-02-11,-3.3711736700871974e-05
2022-02-12,-3.3378678302764296e-05
2022-02-13,-3.351313822232535e-05
2022-02-14,-3.344894598651117e-05
2022-02-15,-3.327553483549039e-05
2022-02-16,-3.31506953165603e-05
2022-02-17,-3.271335862382808e-05
2022-02-18,-3.225653296660242e-05
2022-02-19,-3.2016199467674386e-05
2022-02-20,-3.2179596370310135e-05
2022-02-21,-3.1742530507110784e-05
2022-02-22,-3.146564724450045e-05
2022-02-23,-3.130331952735192e-05
2022-02-24,-3.156713865282013e-05
2022-02-25,-3.2085793898241874e-05
2022-02-26,-3.244271875083251e-05
2022-02-27,-3.314091679928904e-05
2022-02-28,-3.300809257817445e-05
2022-03-01,0.06258454651432055
2022-03-02,0.05958772303812051
2022-03-03,0.0649119907186186
2022-03-04,0.06134825055823755
2022-03-05,0.06239307211904227
2022-03-06,0.06259057459741052
2022-03-07,0.06217836847608371
2022-03-08,0.06502809234610361
2022-03-09,0.05907734907933485
2022-03-10,0.06353150429080004
2022-03-11,0.05997999650658225
2022-03-12,0.06263173128630814
2022-03-13,0.06622608545287517
2022-03-14,0.06149373931994745
2022-03-15,0.0655896042112858
2022-03-16,0.06239307211904227
