,unit_weights
Anhui,0.012569647995967822
Beijing,0.030444535517513784
Chongqing,0.024581725002732195
Gansu,0.013713151155086778
Guangdong,0.012340362836197324
Guangxi,0.022460412170766768
Guizhou,0.003843815333827464
Hainan,0.008028931402665902
Hebei,0.004915341074475474
Heilongjiang,2.919175461349413e-09
Henan,0.01270180139542611
Hubei,0.015118492044295972
Inner Mongolia,0.011398569604788782
Jiangsu,0.020476089863337522
Jiangxi,0.005625645767461496
Jilin,0.02072152022906379
Liaoning,0.00982606225402197
Ningxia,0.022150317367474012
Qinghai,0.008984679138046998
Shaanxi,0.017964251682200515
Shandong,0.024103113944005286
Shanghai,0.003096866651348433
Shanxi,0.0003048051202057587
Sichuan,0.012458909287504805
Tianjin,0.008823625228605473
Xinjiang,0.007462634060590514
Yunnan,0.025638722486142042
Zhejiang,0.013826801517243355
Chengdu 1,0.012458910200033507
Shijiazhuang 1,0.00491534324303148
Guangzhou 2,0.0123403569007268
Hangzhou,0.013826806971541246
Hangzhou 1,0.013826806971541246
Taiyuan,0.0003048181014525125
Xining,0.008984688894939528
Haerbin 1,2.9158604606199767e-09
Jinan,0.024103111720403816
Zhejiang 1,0.013826800185946432
Wuhan 1,0.015118491223981744
Haerbin,2.9158604606199767e-09
Beijing 1,0.030444535517513784
Guangzhou,0.0123403569007268
Guangzhou 1,0.0123403569007268
Tianjin 1,0.008823625228605473
Tianjin 2,0.008823625228605473
Huhehaote,0.011398587769437475
Huhehaote 1,0.011398587769437475
Shijiazhuang,0.00491534324303148
Shenzhen,0.012340355133980107
Shenzhen 1,0.012340355133980107
Xian,0.017964251294177877
Chengdu,0.012458910200033507
Anyang,0.012701815279910855
Langfang,0.004915347936866834
Quanzhou,0.026497342018616647
Nanchang,0.00562565544579129
Tangshan,0.0049153413071430915
Guangan,0.012458953577259945
Suuzhou,0.012569662993624109
Beihai,0.02246040407325694
Guiyang,0.0038438277847118057
Qingdao,0.024103112647521116
Wuhan,0.015118491223981744
Tianjin 3,0.008823625228605473
Chongqing 1,0.024581725002732195
Fujian 1,0.026497351069340837
Heilongjiang 1,2.9206227994318997e-09
Heilongjiang 2,2.9206227994318997e-09
Beijing 2,0.030444535517513784
Wulumuqi,0.007462653098844491
Dalian,0.009826063441315128
Shanghai 1,0.003096866651348433
Beijing 3,0.030444535517513784
Jilin 1,0.02072152022906379
Gansu 1,0.013713151155086778
Dalian 1,0.009826063377316507
Suzhou,0.020476085965789776
