date,time_weights
2022-08-03,0.04020205380972576
2022-08-04,0.04310891072480682
2022-08-05,0.044100909739898476
2022-08-06,0.044353798243834446
2022-08-07,0.026003317795944877
2022-08-08,0.02671946511994516
2022-08-09,0.030473199261932052
2022-08-10,0.03889098053237819
2022-08-11,0.04624649161827981
2022-08-12,0.018921464865512504
2022-08-13,0.03647554196352106
2022-08-14,0.03095136550147809
2022-08-15,0.03303062127966826
2022-08-16,0.039473418942316034
2022-08-17,0.050074464096207146
2022-08-18,0.02090700821799009
2022-08-19,0.027714833179078864
2022-08-20,0.03641213046908008
2022-08-21,0.04940755075511788
2022-08-22,0.027573603465770338
2022-08-23,0.03657566172343771
2022-08-24,0.035455700969092036
2022-08-25,0.03917696214328681
2022-08-26,0.022942866600510835
2022-08-27,0.04333320716305482
2022-08-28,0.03570502667438258
2022-08-29,0.02362580282695418
2022-08-30,0.029840204853142326
2022-08-31,0.02230345236958271
