date,time_weights
2019-10-22,6.607967132664802e-10
2019-10-23,0.009690271079484515
2019-10-24,0.03298528486921535
2019-10-25,1.1563740062307426e-09
2019-10-26,0.008487868030674537
2019-10-27,0.021232595151478614
2019-10-28,0.06856913949696182
2019-10-29,0.013839691718087316
2019-10-30,0.05931293719845993
2019-10-31,5.52207750176394e-10
2019-11-01,-4.77040429552422e-05
2019-11-02,-4.771051789111174e-05
2019-11-03,-4.746393555091888e-05
2019-11-04,-4.7273745414352516e-05
2019-11-05,-4.723337253209447e-05
2019-11-06,-4.6189372625319036e-05
2019-11-07,-4.5896651442632106e-05
2019-11-08,-4.606852936753724e-05
2019-11-09,-4.560554037611746e-05
2019-11-10,-4.6364547669753446e-05
2019-11-11,-4.6646795848532956e-05
2019-11-12,-4.5763169979421017e-05
2019-11-13,-4.5275795669132675e-05
2019-11-14,-4.5168387928409365e-05
2019-11-15,-4.5484437898845996e-05
2019-11-16,-4.562582457521614e-05
2019-11-17,-4.5469851998182286e-05
2019-11-18,-4.566135385580368e-05
2019-11-19,-4.506555327842975e-05
2019-11-20,-4.471175229128654e-05
2019-11-21,-4.4158256345099234e-05
2019-11-22,-4.383305424303146e-05
2019-11-23,-4.365413894678782e-05
2019-11-24,-4.381509929488922e-05
2019-11-25,-4.42983613768918e-05
2019-11-26,-4.372820931220069e-05
2019-11-27,-4.3270091676178555e-05
2019-11-28,-4.305800041085275e-05
2019-11-29,-4.307848597794923e-05
2019-11-30,-4.3244880415088396e-05
2019-12-01,3.988643327465516e-07
2019-12-02,4.043560697193663e-07
2019-12-03,4.067117773092044e-07
2019-12-04,4.0485999719712927e-07
2019-12-05,4.0210564290588227e-07
2019-12-06,3.9808659678864694e-07
2019-12-07,3.963056959487588e-07
2019-12-08,3.958522310155928e-07
2019-12-09,3.9853813444118243e-07
2019-12-10,3.9133423357684087e-07
2019-12-11,3.930974127633138e-07
2019-12-12,3.9401260668838473e-07
2019-12-13,3.915882476063695e-07
2019-12-14,3.8849316925285465e-07
2019-12-15,3.898696257866758e-07
2019-12-16,3.94064870928759e-07
2019-12-17,3.896514515150999e-07
2019-12-18,3.916103009323937e-07
2019-12-19,3.8444638503079854e-07
2019-12-20,3.8056088436503006e-07
2019-12-21,3.8365240253044613e-07
2019-12-22,3.832786207625051e-07
2019-12-23,3.843335093838117e-07
2019-12-24,3.8427055155381304e-07
2019-12-25,3.821934901074287e-07
2019-12-26,3.8159114968963644e-07
2019-12-27,3.8227301039131695e-07
2019-12-28,3.83842702734e-07
2019-12-29,3.885954173517651e-07
2019-12-30,0.010646311574541382
2019-12-31,0.02755327890996152
2020-01-01,0.1072176524246664
2020-01-02,0.05525049787384829
2020-01-03,0.014187556230024321
2020-01-04,0.03636725341964096
2020-01-05,0.04391949429144795
2020-01-06,0.04391949429144795
2020-01-07,1.2475018530612906e-10
2020-01-08,0.02834871967360017
2020-01-09,0.06046447934358088
2020-01-10,0.015976797472423573
2020-01-11,0.06971597482722178
2020-01-12,0.007583531482700784
2020-01-13,0.028878951148684415
2020-01-14,0.008747631459084053
2020-01-15,0.0302765588989446
2020-01-16,0.008642102152656718
2020-01-17,8.490601718873274e-11
2020-01-18,0.01266023569312248
2020-01-19,0.005732023349902799
2020-01-20,0.06093590592424581
2020-01-21,0.056012070754939455
2020-01-22,-2.507299840072688e-10
2020-01-23,0.05419304270687024
