,unit_weights
Anhui,0.014088267304323327
Chongqing,0.014085560716374233
Fujian,0.014087103133055535
Gansu,0.014085175056210528
Guangdong,0.014089008767465954
Guangxi,0.014088145071327237
Guizhou,0.014086950878867396
Hainan,0.014070097091991174
Hebei,0.014088670974895004
Heilongjiang,0.014089436069143304
Henan,0.014088203776562301
Hubei,0.014086992101897556
Hunan,0.014087638299876967
Inner Mongolia,0.014086378806188862
Jiangsu,0.014089073219735597
Jiangxi,0.014086727474285982
Jilin,0.014085415589645227
Liaoning,0.014087051583030002
Ningxia,0.014085637439890641
Qinghai,0.014089421518644056
Shaanxi,0.0140855854207452
Shandong,0.01408914480607495
Shanghai,0.014085327979401078
Shanxi,0.01408820027033209
Sichuan,0.014086016053226713
Xinjiang,0.01408510077503939
Yunnan,0.01408863407561249
Zhejiang,0.014087577709894729
Chengdu 1,0.014085484991220906
Shijiazhuang 1,0.014086174366012408
Guangzhou 2,0.014085268788109005
Hangzhou 1,0.014085446793979196
Taiyuan,0.01408521637783298
Nanjing 1,0.014085296356834188
Xining,0.014070096872518808
Haerbin 1,0.014070096387203768
Jinan,0.014085092710687079
Zhejiang 1,0.014088530156409313
Wuhan 1,0.014087571239389444
Haerbin,0.014070096387203768
Guangzhou,0.014085268788109005
Guangzhou 1,0.014085268788109005
Huhehaote,0.01407009648638808
Huhehaote 1,0.01407009648638808
Shijiazhuang,0.014086174366012408
Xian,0.014088080019034884
Chengdu,0.014085484991220906
Langfang,0.01408507769613817
Quanzhou,0.01408506863596639
Nanchang,0.014085744763889897
Tangshan,0.014088185888032534
Guangan,0.014070097979069945
Suuzhou,0.014070096701522098
Beihai,0.01408886659708729
Guiyang,0.014085419834478146
Qingdao,0.014085414635514526
Wuhan,0.014087571239389444
Hunan 1,0.014087638299876967
Chongqing 1,0.014085560716374233
Fujian 1,0.01408794747232983
Heilongjiang 1,0.014085085393579328
Heilongjiang 2,0.014085085393579328
Wulumuqi,0.014070095899794192
Dalian,0.014086241510929803
Shanghai 1,0.014085327979401078
Jilin 1,0.014085415589645227
Zhengzhou,0.014085082945810134
Nanjing,0.014085296356834188
Gansu 1,0.014085175056210528
Dalian 1,0.014086280558640798
Suzhou,0.01408683953948183
