date,time_weights
2021-12-13,2.6442186738144837e-17
2021-12-14,2.6464192488827467e-17
2021-12-15,2.6228486805489757e-17
2021-12-16,2.6086136097319942e-17
2021-12-17,2.6155268900314026e-17
2021-12-18,2.6146477242410472e-17
2021-12-19,2.6338991911195015e-17
2021-12-20,2.6346351716544705e-17
2021-12-21,2.632368644590634e-17
2021-12-22,2.5875445653160382e-17
2021-12-23,2.5708429298447285e-17
2021-12-24,2.5722946255578992e-17
2021-12-25,2.570368640614044e-17
2021-12-26,2.5528722595205285e-17
2021-12-27,2.55016790937488e-17
2021-12-28,2.5265707324720646e-17
2021-12-29,2.5278020146027642e-17
2021-12-30,2.5467366247858795e-17
2021-12-31,2.5349449450670837e-17
2022-01-01,0.06835002627535387
2022-01-02,0.06898539647890314
2022-01-03,0.06841936153576544
2022-01-04,0.066869325504126
2022-01-05,0.06599967933151896
2022-01-06,0.06533578018084833
2022-01-07,0.06483570340059804
2022-01-08,0.06604061467992012
2022-01-09,0.06645355061896259
2022-01-10,0.06484389131654351
2022-01-11,0.0663132153843876
2022-01-12,0.06607402112572741
2022-01-13,0.06662820373188594
2022-01-14,0.06671529017537026
2022-01-15,0.06813594026008954
