date,time_weights
2022-06-20,0.028793478946780443
2022-06-21,0.026300658593133804
2022-06-22,0.02517224095546411
2022-06-23,0.023156403128387622
2022-06-24,0.025561559097789503
2022-06-25,0.024119524533164374
2022-06-26,0.021046064621127136
2022-06-27,0.025711907740336985
2022-06-28,0.027315879892390874
2022-06-29,0.02429859684756335
2022-06-30,0.030117174450800917
2022-07-01,-2.93289362236182e-06
2022-07-02,-2.915395964542557e-06
2022-07-03,-2.985724083096192e-06
2022-07-04,-2.968480640330615e-06
2022-07-05,-2.9227343924058794e-06
2022-07-06,-2.9086041134837113e-06
2022-07-07,-2.892064235826795e-06
2022-07-08,-2.8694626478700446e-06
2022-07-09,-2.8400800143259944e-06
2022-07-10,-2.8419280062821297e-06
2022-07-11,-2.8477154113379373e-06
2022-07-12,-2.8252157198762387e-06
2022-07-13,-2.78542307399896e-06
2022-07-14,-2.7761171421223362e-06
2022-07-15,-2.7632723591179045e-06
2022-07-16,-2.76309787042717e-06
2022-07-17,-2.774267946354626e-06
2022-07-18,-2.78542307399896e-06
2022-07-19,-2.767337986212289e-06
2022-07-20,-2.784839061142436e-06
2022-07-21,-2.8012313484460223e-06
2022-07-22,-2.784656412174886e-06
2022-07-23,-2.7944422941656273e-06
2022-07-24,-2.820595433994667e-06
2022-07-25,-2.798510062540827e-06
2022-07-26,-2.7930811296072837e-06
2022-07-27,-2.770522752076357e-06
2022-07-28,-2.7665978090318322e-06
2022-07-29,-2.767337986212289e-06
2022-07-30,-2.777835033959522e-06
2022-07-31,-2.7819954003744377e-06
2022-08-01,0.03344256814700478
2022-08-02,0.039315969747653876
2022-08-03,0.038617685828427575
2022-08-04,0.035492591705303174
2022-08-05,0.035188362218821885
2022-08-06,0.03426589421616836
2022-08-07,0.03762065068769324
2022-08-08,0.03730233427903721
2022-08-09,0.03403513375878199
2022-08-10,0.0355041187640466
2022-08-11,0.03620312475048762
2022-08-12,0.03550345491207167
2022-08-13,0.03332144285388934
2022-08-14,0.03486850653961143
2022-08-15,0.03469453158360573
2022-08-16,0.03798209723244911
2022-08-17,0.03590813158104683
2022-08-18,0.03550504181390402
2022-08-19,0.038009775312478865
2022-08-20,0.03571269514789407
