,unit_weights
Anhui,0.012399277762555363
Chongqing,2.9406558372969183e-10
Fujian,0.032457256512318754
Gansu,0.0056168209887304706
Guangdong,0.011387985899588634
Guangxi,2.1612225271205543e-10
Guizhou,1.398306124319799e-10
Hainan,0.0017465528758143455
Hebei,0.02701692523067369
Henan,0.017654594359462525
Hubei,6.017885186486589e-10
Hunan,0.006449715103933674
Inner Mongolia,0.019765153501584257
Jiangsu,0.012317146973531458
Jiangxi,0.014628539353874852
Jilin,0.024134499895984183
Liaoning,0.025488728698784727
Ningxia,0.01264928907373046
Qinghai,1.0577072611368003e-10
Shaanxi,0.005044604571894744
Shandong,0.021171317132649303
Shanghai,0.013162016198688906
Shanxi,0.024995299966945505
Sichuan,2.377887136927839e-10
Tianjin,0.027103139989050142
Xinjiang,0.022525050686061733
Yunnan,1.339746616938251e-10
Zhejiang,0.003825668446372983
Beijing 1,0.045693244756682315
Anyang,0.017654573074496784
Beihai,2.144954912607391e-10
Chengdu,2.3775471126068666e-10
Chengdu 1,2.3775471126068666e-10
Chongqing 1,2.940655837296938e-10
Fujian 1,0.03245725867668343
Gansu 1,0.0056168209887304706
Guangan,2.386278067981909e-10
Guangzhou,0.011387982796963434
Guangzhou 1,0.011387982796963441
Guangzhou 2,0.011387982796963434
Guiyang,1.383407433011221e-10
Haerbin,0.00983149008219834
Haerbin 1,0.009831490082198333
Hangzhou,0.003825674262015949
Hangzhou 1,0.0038256742620159483
Heilongjiang 1,0.009831492728199963
Huhehaote,0.019765142661716723
Huhehaote 1,0.019765142661716723
Hunan 1,0.006449715103933672
Jilin 1,0.024134499895984183
Jinan,0.021171301139324857
Langfang,0.027016901717866908
Nanchang,0.014628530044781712
Nanjing,0.01231714051128531
Nanjing 1,0.012317140511285308
Qingdao,0.02117130344341996
Quanzhou,0.03245722350876991
Shanghai 1,0.013162016198688904
Shenzhen,0.011387982640051047
Shenzhen 1,0.01138798264005105
Shijiazhuang,0.027016912870883453
Shijiazhuang 1,0.027016912870883453
Suuzhou,0.012399266316985187
Suzhou,0.012317143617369153
Taiyuan,0.02499528523974678
Tangshan,0.027016921890199816
Tianjin 1,0.02710313998905014
Tianjin 2,0.02710313998905014
Tianjin 3,0.027103139989050142
Wuhan,6.016617897007287e-10
Xian,0.005044609138306494
Xining,1.057704042013941e-10
Zhejiang 1,0.003825667229267449
Zhengzhou,0.01765458385647232
